target_id	length	eff_length	est_counts	tpm
b0916	1233	734	1	6.54123
b0917	183	8.05699	0	0
b0918	747	248	5	96.7996
b0919	894	395	2	24.3102
b0920	780	281	0	0
b0921	786	287	22	368.041
b0922	1323	824	13	75.748
b0923	705	206.004	3	69.9198
b0924	4461	3962	104	126.03
b0925	1848	1349	11	39.1504
b0926	549	64.5658	10	743.623
b0927	648	149.243	6	193.025
b0928	1191	692	9	62.4441
b0929	1089	590	163	1326.45
b0930	1401	902	177	942.154
b0931	1203	704	48	327.359
b0932	2613	2114	20	45.4235
b0933	768	269	0	0
b0934	792	293	0	0
b0935	1146	647	0	0
b0936	960	461	0	0
b0937	576	83.6041	0	0
b0938	540	59.1642	0	0
b0939	702	203.005	0	0
b0940	2601	2102	2	4.56828
b0941	1071	572	0	0
b0942	543	60.9118	0	0
b0943	516	47.0179	0	0
b0944	711	212.003	0	0
b0945	1011	512	15	140.662
b0946	543	60.9118	0	0
b0947	1110	611	16	125.729
b0948	2109	1610	58	172.965
b0949	1908	1409	65	221.492
b0950	1254	755	2	12.7186
b0951	1641	1142	31	130.332
b0952	564	74.6286	4	257.341
b0953	168	7.743	0	0
b0954	519	48.3653	20	1985.41
b0955	1761	1262	41	155.984
b0956	453	27.47	0	0
b0957	1041	542	2020	17894
b0958	510	44.4593	7	755.945
b0959	630	131.665	0	0
b0960	2154	1655	24	69.6255
b0961	447	26.2683	0	0
b0962	2055	1556	16	49.3703
b0963	459	28.7601	0	0
b0964	663	164.095	0	0
b0965	414	20.9541	0	0
b0966	318	12.7153	0	0
b0967	1191	692	43	298.344
b0968	279	10.9009	0	0
b0969	330	13.3957	0	0
b0970	660	161.116	35	1043
b0971	88	6.42162	0	0
b0972	1119	620	0	0
b0973	1794	1295	0	0
b0974	708	209.003	0	0
b0975	588	93.3306	0	0
b0976	399	19.1073	0	0
b0977	858	359	0	0
b0978	1545	1046	0	0
b0979	1137	638	0	0
b4592	93	6.49021	0	0
b0980	1299	800	0	0
b0981	2181	1682	5	14.2725
b0982	447	26.2683	0	0
b0983	1140	641	0	0
b0984	2097	1598	0	0
b0985	747	248	0	0
b0986	645	146.29	1	32.8202
b0987	306	12.0979	0	0
b4516	276	10.782	0	0
b0988	504	42.0749	1.96875	224.659
b0989	213	8.77069	0	0
b0990	213	8.77069	0	0
b0991	231	9.26429	0	0
b4517	174	7.86552	0	0
b0992	1074	575	1	8.35002
b0993	2745	2246	2	4.27539
b0994	1029	530	0	0
b0995	693	194.011	8	197.979
b0996	1173	674	0	0
b0997	2547	2048	0	0
b0998	600	103.706	1	46.2969
b0999	306	12.0979	0	0
b1000	921	422	4	45.5096
b1001	1257	758	0	0
b1002	1242	743	1	6.46199
b1003	228	9.17816	0	0
b1004	597	101.058	0	0
b4518	174	7.86552	0	0
b1006	1329	830	0	0
b1007	495	38.8032	0	0
b1008	591	95.8682	0	0
b1009	801	302	0	0
b1010	387	17.824	0	0
b1011	693	194.011	0	0
b1012	1149	650	0	0
b1013	639	140.408	1	34.1951
b1014	3963	3464	16	22.1767
b1015	1509	1010	14	66.5521
b4490	831	332	12	173.54
b1018	1128	629	22	167.93
b1019	1272	773	9	55.9008
b1020	1065	566	0	0
b1021	414	20.9541	0	0
b1022	1326	827	0	0
b1023	2019	1520	0	0
b1024	2424	1925	0	0
b1025	1359	860	3	16.7486
b1026	867	368	0.8	10.4375
b1027	300	11.8104	0	0
b1028	342	14.1482	0	0
b1029	987	488	0	0
b1032	88	6.42162	0	0
b1033	939	440	6	65.4717
b1034	738	239	13	261.156
b1035	555	68.4326	17	1192.73
b1036	492	37.7891	1	127.054
b1037	834	335	0	0
b1038	417	21.3604	0	0
b1039	390	18.1303	0	0
b1040	651	152.203	0	0
b1041	456	28.1035	0	0
b1042	456	28.1035	0	0
b1043	333	13.5766	0	0
b1044	312	12.3992	0	0
b1045	534	55.826	0	0
b1046	1422	923	2	10.4036
b1047	1158	659	16	116.571
b1048	1536	1037	103	476.885
b1049	2544	2045	76	178.433
b1050	228	9.17816	0	0
b1051	375	16.6861	0	0
b1053	1227	728	1	6.59514
b1054	921	422	10	113.774
b1055	1053	554	47	407.327
b1056	576	83.6041	1	57.4285
b1057	567	76.7977	0	0
b1058	141	7.23733	0	0
b1059	1119	620	18	139.391
b1060	255	10.0165	0	0
b1061	246	9.72054	0	0
b1062	1047	548	9	78.8528
b1063	561	72.511	2	132.428
b1064	648	149.243	3	96.5125
b1065	1209	710	0	0
b1066	585	90.8337	0	0
b1067	648	149.243	2	64.3417
b1068	924	425	3	33.8913
b1069	1536	1037	11	50.9295
b1070	417	21.3604	0	0
b1071	294	11.5358	0	0
b1072	660	161.116	0	0
b1073	417	21.3604	0	0
b1074	405	19.811	0	0
b1075	696	197.009	0	0
b1076	1209	710	4	27.0494
b1077	756	257	0	0
b1078	783	284	0	0
b1079	699	200.007	1	24.0055
b1080	1098	599	0	0
b1081	942	443	0	0
b1082	1644	1145	0	0
b1083	954	455	0	0
b1084	3186	2687	141	251.946
b1085	321	12.8791	0	0
b1086	960	461	41	427.01
b1087	585	90.8337	6	317.146
b1088	522	49.7597	460	44384.9
b1089	174	7.86552	0	0
b1090	1071	572	32	268.602
b1091	954	455	26	274.358
b1092	930	431	104	1158.54
b1093	735	236	54	1098.59
b1094	237	9.44154	0	0
b1095	1242	743	381	2462.02
b1096	810	311	3	46.3144
b1097	1023	524	17	155.766
b1098	642	143.344	3	100.484
b1099	1005	506	8	75.9093
b1100	798	299	17	272.981
b1101	1434	935	217	1114.3
b1102	2190	1691	6	17.0358
b1103	360	15.4367	0	0
b1104	378	16.9581	0	0
b1105	642	143.344	9	301.451
b1106	825	326	2	29.4556
b1107	1026	527	12	109.327
b1108	543	60.9118	5	394.116
b1109	1305	806	60	357.414
b1110	540	59.1642	0	0
b1111	633	134.567	3	107.038
b1112	258	10.1192	0	0
b1113	963	464	0	0
b1114	3447	2948	39	63.5174
b1115	1074	575	0	0
b1116	1200	701	16	109.587
b1117	702	203.005	5	118.254
b1118	1245	746	12	77.2321
b1119	912	413	5	58.1266
b1120	729	230.001	5	104.375
b1121	789	290	1	16.5561
b1122	462	29.4405	1	163.084
b1123	1047	548	64	560.731
b1124	795	296	1	16.2205
b1125	828	329	13	189.715
b1126	1137	638	29	218.239
b1127	1227	728	3	19.7854
b1128	1122	623	24	184.96
b1129	1461	962	25	124.773
b1130	672	173.052	6	166.468
b1131	1371	872	74	407.446
b1132	642	143.344	15	502.419
b1133	1107	608	72	568.57
b1134	462	29.4405	0	0
b1135	654	155.169	2	61.8844
b1136	1251	752	152	970.468
b1137	666	167.078	0	0
b1138	705	206.004	4	93.2264
b1139	894	395	5	60.7755
b1140	1128	629	0	0
b1141	246	9.72054	0	0
b1143	342	14.1482	0	0
b1144	309	12.2468	0	0
b1145	675	176.042	10	272.734
b1146	201	8.47023	0	0
b1147	558	70.4455	1	68.1557
b1148	339	13.9528	0	0
b4692	234	9.35207	0	0
b4693	1134	635	0	0
b1150	183	8.05699	0	0
b1151	412	20.6905	0	0
b1152	780	281	0	0
b1153	585	90.8337	0	0
b1154	630	131.665	0	0
b1155	414	20.9541	0	0
b1156	603	106.387	0	0
b1157	501	40.9449	0	0
b1158	555	68.4326	0	0
b1159	834	335	4	57.3285
b4519	165	7.68321	0	0
b1160	324	13.047	0	0
b1161	405	19.811	0	0
b1162	732	233	9	185.456
b1163	1212	713	2	13.4678
b1164	237	9.44154	0	0
b1165	273	10.6657	0	0
b1166	267	10.4402	0	0
b1167	249	9.81725	0	0
b1168	1524	1025	1	4.68416
b4520	219	8.9292	0	0
b4491	2648	2149	2	4.46837
b1171	330	13.3957	0	0
b1172	345	14.3489	0	0
b4593	174	7.86552	0	0
b4594	186	8.12297	0	0
b4521	345	14.3489	0	0
b1174	267	10.4402	0	0
b1175	813	314	47	718.66
b1176	696	197.009	11	268.079
b1177	369	16.165	0	0
b1178	402	19.4536	0	0
b1179	294	11.5358	0	0
b1180	660	161.116	6	178.801
b1181	462	29.4405	0	0
b1182	912	413	1	11.6253
b1183	420	21.7802	0	0
b1184	1269	770	1	6.2354
b1185	531	54.2343	7	619.697
b1186	1542	1043	27	124.29
b1187	720	221.001	8	173.8
b1188	1533	1034	0	0
b1189	1299	800	4	24.0063
b1190	1071	572	9	75.5443
b1191	1737	1238	5	19.3912
b1192	915	416	2	23.083
b1193	612	114.607	8	335.147
b1194	735	236	0	0
b1195	255	10.0165	0	0
b1196	441	25.1479	0	0
b1197	1698	1199	0	0
b1198	1419	920	16	83.5002
b1199	633	134.567	0	0
b1200	1071	572	9	75.5443
b1201	1920	1421	5	16.894
b1202	2868	2369	0	0
b1203	1092	593	66	534.373
b1204	585	90.8337	11	581.435
b1205	279	10.9009	0	0
b1206	1680	1181	12	48.785
b1207	948	449	126	1347.35
b1208	852	353	7	95.2091
b1209	624	125.904	7	266.94
b1210	1257	758	17	107.68
b1211	1083	584	14	115.099
b1212	834	335	3	42.9964
b1213	393	18.446	0	0
b1214	810	311	21	324.201
b1215	855	356	40	539.467
b4419	108	6.70564	0	0
b4421	108	6.70564	0	0
b4423	108	6.70564	0	0
b1216	1101	602	25	199.388
b1217	231	9.26429	0	0
b1218	696	197.009	0	0
b1219	354	14.9839	0	0
b1220	1395	896	1	5.35855
b1221	651	152.203	12	378.542
b1222	1797	1298	6	22.1938
b1223	1392	893	0	0
b1224	3744	3245	0	0
b1225	1539	1040	0	0
b1226	711	212.003	1	22.6472
b1227	678	179.034	0	0
b1229	90	6.44887	0	0
b1230	85	6.3812	0	0
b1231	85	6.3812	0	0
b1232	843	344	14	195.4
b1233	459	28.7601	1	166.942
b1234	906	407	3	35.3901
b1235	1014	515	4	37.2913
b1236	909	410	44	515.257
b1237	414	20.9541	0	0
b1238	618	120.213	8	319.516
b4573	900	401	0	0
b1241	2676	2177	174	383.748
b1242	648	149.243	3	96.5125
b1243	1632	1133	171	724.639
b1244	921	422	15	170.661
b1245	909	410	42	491.836
b1246	1014	515	39	363.591
b1247	1005	506	74	702.161
b1248	330	13.3957	0	0
b1249	1461	962	22	109.8
b4595	174	7.86552	0	0
b1250	1254	755	6	38.1557
b1251	297	11.6716	0	0
b1252	720	221.001	21	456.226
b1253	399	19.1073	0	0
b1254	540	59.1642	1	81.1514
b1255	744	245	4	78.3879
b1256	639	140.408	1	34.1951
b1257	507	43.2459	0	0
b1258	501	40.9449	0	0
b1259	180	7.99211	0	0
b1260	807	308	1	15.5885
b1261	1194	695	1	6.90829
b1262	1362	863	0	0
b1263	1596	1097	1	4.37672
b1264	1563	1064	1	4.51246
b1265	45	5.88363	0	0
b1266	882	383	8	100.287
b1267	621	123.049	11	429.209
b1268	1896	1397	2	6.87367
b1269	876	377	24	305.651
b1270	591	95.8682	1	50.0819
b1271	759	260	5	92.3319
b1272	1050	551	18	156.847
b1273	252	9.91589	0	0
b1274	2598	2099	225	514.666
b1275	975	476	31	312.687
b4522	165	7.68321	0	0
b4523	168	7.743	0	0
b1276	2676	2177	11	24.2599
b1277	591	95.8682	11	550.901
b1278	765	266	6	108.299
b1279	309	12.2468	0	0
b1280	1170	671	7	50.0877
b1281	738	239	14	281.245
b1282	327	13.2192	0	0
b1283	219	8.9292	0	0
b1284	750	251	9	172.157
b4596	174	7.86552	0	0
b1285	1986	1487	3	9.68647
b4672	105	6.66135	0	0
b1286	1935	1436	97	324.319
b1287	1128	629	1	7.63316
b1288	789	290	86	1423.82
b1289	354	14.9839	0	0
b1290	807	308	7	109.12
b1291	993	494	7	68.0341
b1292	891	392	1	12.2481
b1293	966	467	7	71.9675
b1294	1644	1145	11	46.1256
b1295	246	9.72054	0	0
b1296	1386	887	1	5.41292
b1297	1419	920	0	0
b1298	765	266	0	0
b1299	558	70.4455	2	136.311
b1300	1488	989	0	0
b1301	1281	782	0	0
b1302	1266	767	0	0
b1303	978	479	0	0
b1304	669	170.064	5	141.161
b1305	225	9.09363	0	0
b1306	360	15.4367	0	0
b1307	222	9.01066	0	0
b1308	315	12.5554	0	0
b1309	1680	1181	0	0
b1310	1293	794	0	0
b1311	882	383	0	0
b1312	843	344	0	0
b1313	1053	554	0	0
b1314	789	290	0	0
b1315	1056	557	0	0
b1316	2268	1769	0	0
b1317	660	161.116	0	0
b4524	1083	584	0	0
b1319	906	407	0	0
b1320	999	500	0	0
b1321	1398	899	9	48.066
b1322	1062	563	0	0
b1323	1542	1043	35	161.116
b1324	507	43.2459	13	1443.29
b1325	966	467	3	30.8432
b1326	729	230.001	2	41.75
b4525	138	7.18535	0	0
b4673	66	6.13712	0	0
b1327	921	422	1	11.3774
b1328	900	401	4	47.8929
b1329	1614	1115	22	94.7334
b1330	1032	533	12	108.096
b1331	1017	518	10.0345	93.008
b1332	258	10.1192	0	0
b1333	951	452	16	169.956
b1334	753	254	94	1776.84
b1335	516	47.0179	1	102.116
b1336	1527	1028	0	0
b1337	1446	947	0	0
b1338	1311	812	0	0
b1339	909	410	1	11.7104
b1340	564	74.6286	2	128.671
b1341	1233	734	2	13.0825
b1342	984	485	3	29.6985
b1343	1374	875	9	49.3844
b1344	936	437	30	329.606
b1345	1236	737	1	6.5146
b1346	216	8.84923	0	0
b1347	210	8.69356	0	0
b1348	195	8.32774	0	0
b1349	810	311	0	0
b1350	2601	2102	0	0
b1351	276	10.782	0	0
b4526	171	7.80376	0	0
b1352	222	9.01066	0	0
b1353	489	36.8111	1	130.43
b4527	156	7.50945	0	0
b1355	135	7.13415	0	0
b1356	477	33.2366	0	0
b1357	297	11.6716	0	0
b1358	423	22.2141	0	0
b1359	858	359	0	0
b1360	747	248	0	0
b1361	500	40.5771	0	0
b1362	444	25.6983	0	0
b4528	186	8.12297	0	0
b1363	1458	959	8	40.0522
b1365	264	10.331	0	0
b1366	453	27.47	0	0
b1368	933	434	0	0
b4570	400	19.2215	0	0
b1370	981	482	0	0
b1372	3363	2864	1	1.67642
b1373	576	83.6041	0	0
b1374	591	95.8682	0	0
b1375	234	9.35207	0	0
b4638	51	5.95604	0	0
b1376	435	24.1027	0	0
b1377	1134	635	0	0
b1378	3525	3026	61	96.7868
b4529	267	10.4402	0	0
b1379	423	22.2141	0	0
b1380	990	491	1	9.77854
b1381	2640	2141	11	24.6679
b1382	186	8.12297	0	0
b1383	327	13.2192	0	0
b1384	906	407	0	0
b1385	1500	1001	1	4.79646
b1386	2274	1775	3	8.11481
b1387	2046	1547	0	0
b1388	930	431	0	0
b1389	288	11.2734	0	0
b1390	747	248	0	0
b1391	498	39.8547	0	0
b1392	1071	572	0	0
b1393	768	269	0	0
b1394	789	290	0	0
b1395	1428	929	0	0
b1396	423	22.2141	0	0
b1397	1206	707	0	0
b1398	1314	815	0	0
b1399	951	452	9	95.6003
b1400	591	95.8682	2	100.164
b4674	66	6.13712	0	0
b4492	6063	5564	15	12.9437
b1402	906	407	2.54786	30.0564
b1403	366	15.9154	0	0
b1404	1152	653	1.5	11.0289
b1406	861	362	0	0
b1407	2307	1808	1	2.65556
b1408	606	109.099	0	0
b1409	897	398	0	0
b1410	1758	1259	0	0
b1411	1293	794	2	12.0939
b1412	606	109.099	2	88.0169
b1413	3903	3404	30	42.3143
b1414	801	302	2	31.7964
b1415	1440	941	6	30.6138
b4493	1002	503	10	95.4525
b1418	531	54.2343	5	442.64
b1419	174	7.86552	0	0
b4428	150	7.39808	0	0
b1420	168	7.743	0	0
b1421	1641	1142	2	8.40851
b1422	924	425	1	11.2971
b1423	1344	845	2	11.3639
b1424	1656	1157	2	8.2995
b1426	225	9.09363	0	0
b1427	540	59.1642	1	81.1514
b1428	981	482	2	19.9222
b1429	993	494	1	9.71915
b1430	594	98.4446	0	0
b1431	669	170.064	5	141.161
b4578	432	23.6063	0	0
b1432	1149	650	5	36.9328
b1433	1176	677	0	0
b1434	537	57.4692	1	83.545
b1435	1962	1463	26	85.3266
b1436	231	9.26429	0	0
b4532	177	7.92829	0	0
b1438	417	21.3604	0	0
b1439	1407	908	2	10.5755
b1440	1146	647	0	0
b1441	1014	515	0	0
b1442	942	443	2	21.6761
b1443	795	296	0	0
b1444	1425	926	1	5.18495
b4598	96	6.53212	0	0
b1445	174	7.86552	0	0
b1446	234	9.35207	0	0
b1447	450	26.8585	0	0
b1448	519	48.3653	0	0
b1449	1038	539	2	17.8154
b1450	666	167.078	1	28.7366
b1451	2103	1604	22	65.8527
b1452	1062	563	30	255.84
b1453	1500	1001	15	71.947
b1454	618	120.213	1	39.9395
b1455	213	8.77069	0	0
b1456	2037	1538	0	0
b1457	483	34.9588	0	0
b1459	1053	554	0	0
b1460	1137	638	0	0
b1461	234	9.35207	0	0
b1462	570	79.0173	0	0
b1463	846	347	0	0
b1464	894	395	2	24.3102
b1465	681	182.027	0	0
b1466	696	197.009	0	0
b1467	1545	1046	0	0
b1468	3741	3242	0	0
b1469	1389	890	0	0
b1471	1332	833	0	0
b1472	279	10.9009	0	0
b1473	882	383	3	37.6078
b1474	3048	2549	0	0
b1475	885	386	0	0
b1476	654	155.169	0	0
b1477	285	11.1465	0	0
b1478	1011	512	6	56.2648
b1479	1698	1199	32	128.14
b1480	138	7.18535	0	0
b1481	216	8.84923	0	0
b1482	432	23.6063	0	0
b1483	927	428	0	0
b1484	987	488	0	0
b1485	897	398	0	0
b1486	1023	524	0	0
b1487	1551	1052	0	0
b1488	582	88.3792	0	0
b1489	2400	1901	0	0
b1490	1383	884	1	5.43129
b1491	1320	821	4	23.3923
b1492	1536	1037	0	0
b1493	1401	902	1	5.32291
b1494	2796	2297	10	20.9023
b1495	2373	1874	18	46.1167
b1496	1686	1187	3	12.1346
b1497	1158	659	1	7.28568
b1498	1683	1184	0	0
b1499	762	263	1	18.2557
b1500	198	8.39836	0	0
b1501	2280	1781	0	0
b1502	915	416	0	0
b1503	504	42.0749	0	0
b1504	531	54.2343	0	0
b1505	1227	728	1	6.59514
b1506	204	8.54336	0	0
b1507	1323	824	5	29.1339
b1508	267	10.4402	0	0
b4696	5323	4824	1	0.995286
b1511	1593	1094	1	4.38872
b1512	954	455	0	0
b1513	1536	1037	0	0
b1514	1029	530	1	9.05898
b1515	993	494	0	0
b1516	1023	524	0	0
b1517	876	377	0	0
b1518	291	11.4031	0	0
b1519	759	260	0	0
b1520	915	416	4	46.166
b1521	1452	953	0	0
b1522	948	449	2	21.3865
b1523	360	15.4367	0	0
b1524	927	428	5	56.0895
b1525	1389	890	4	21.5787
b1526	882	383	0	0
b1527	1116	617	0	0
b1528	1191	692	4	27.753
b1529	666	167.078	8	229.893
b1530	435	24.1027	0	0
b1531	384	17.5267	0	0
b1532	219	8.9292	0	0
b1533	900	401	1	11.9732
b1534	1188	689	0	0
b4599	96	6.53212	0	0
b1535	891	392	1	12.2481
b1536	393	18.446	0	0
b1537	519	48.3653	2	198.541
b1538	2046	1547	22	68.2791
b1539	747	248	15	290.399
b1540	687	188.018	4	102.145
b1541	204	8.54336	0	0
b1542	1461	962	0	0
b4600	1368	869	0	0
b1544	234	9.35207	0	0
b1545	591	95.8682	0	0
b1546	576	83.6041	0	0
b1547	963	464	1	10.3475
b1548	528	52.6932	1	91.1172
b4533	234	9.35207	0	0
b1549	411	20.5608	0	0
b1550	174	7.86552	0	0
b1551	156	7.50945	0	0
b1552	213	8.77069	0	0
b1553	498	39.8547	0	0
b4689	255	10.0165	0	0
b1554	534	55.826	0	0
b1555	312	12.3992	0	0
b1556	216	8.84923	0	0
b1557	216	8.84923	0	0
b1558	213	8.77069	0	0
b1559	753	254	0	0
b1560	1050	551	0	0
b1561	252	9.91589	0	0
b1562	156	7.50945	0	0
b1563	288	11.2734	0	0
b1564	240	9.53274	0	0
b1565	306	12.0979	0	0
b1566	333	13.5766	0	0
b1567	183	8.05699	0	0
b1568	279	10.9009	0	0
b1569	231	9.26429	0	0
b1570	408	20.1799	0	0
b1571	156	7.50945	0	0
b1572	129	7.03401	0	0
b1573	219	8.9292	0	0
b1575	189	8.19007	0	0
b1576	192	8.25831	0	0
b1577	765	266	0	0
b1578	693	194.011	3.71281	91.8823
b1579	1158	659	0	0
b1580	1020	521	0	0
b1581	1215	716	0	0
b1582	327	13.2192	0	0
b1583	342	14.1482	0	0
b1584	561	72.511	11	728.356
b1585	711	212.003	8	181.177
b1586	306	12.0979	0	0
b1587	2427	1928	1	2.49028
b1588	2424	1925	0	0
b1589	618	120.213	1	39.9395
b1590	855	356	2	26.9734
b1591	615	117.399	2	81.7942
b1592	1257	758	2	12.6682
b1593	696	197.009	1	24.3708
b1594	1221	722	8	53.1996
b1595	894	395	0	0
b1596	1254	755	2	12.7186
b1597	309	12.2468	0	0
b4601	84	6.36785	0	0
b1598	822	323	2	29.7292
b1599	330	13.3957	0	0
b1600	366	15.9154	0	0
b1601	1035	536	0	0
b1602	1389	890	17	91.7095
b1603	1533	1034	13	60.364
b1604	945	446	2	21.5303
b1605	1383	884	8	43.4503
b1606	723	224.001	0	0
b1607	336	13.7623	0	0
b1608	720	221.001	6	130.35
b1609	1302	803	10	59.7915
b1610	930	431	5	55.6991
b1611	1404	905	0	0
b1612	1647	1148	15	62.7342
b1613	1176	677	13	92.1956
b1614	1509	1010	66	313.746
b1615	1266	767	0	0
b1616	1374	875	0	0
b1617	1812	1313	0	0
b1618	591	95.8682	6	300.491
b1619	768	269	5	89.2428
b1620	1029	530	0	0
b1621	1593	1094	4	17.5549
b1622	1173	674	5	35.6177
b1623	1002	503	13	124.088
b1624	1041	542	6	53.1505
b4409	126	6.98504	0	0
b1625	216	8.84923	0	0
b1626	441	25.1479	0	0
b1627	582	88.3792	7	380.28
b1628	579	85.9688	3	167.547
b1629	2223	1724	29	80.7637
b1630	1059	560	13	111.458
b1631	621	123.049	7	273.133
b1632	696	197.009	4	97.4832
b1633	636	137.482	2	69.8458
b1634	1503	1004	92	439.956
b1635	606	109.099	2	88.0169
b1636	864	365	4	52.6166
b1637	1275	776	69	426.916
b1638	657	158.14	5	151.804
b1639	330	13.3957	0	0
b1640	1110	611	4	31.4321
b1641	468	30.877	28	4353.89
b1642	435	24.1027	1	199.2
b1643	237	9.44154	0	0
b1644	858	359	2	26.748
b1645	2013	1514	2	6.34248
b1646	522	49.7597	0	0
b1647	897	398	11	132.698
b1648	240	9.53274	0	0
b1649	600	103.706	1	46.2969
b1650	1098	599	7	56.1082
b1651	408	20.1799	0	0
b1652	648	149.243	8	257.367
b1653	4617	4118	3	3.49776
b1654	348	14.5549	0	0
b1655	816	317	5	75.7297
b1656	582	88.3792	10	543.257
b1657	1170	671	1	7.15538
b4602	90	6.44887	0	0
b1658	1026	527	22	200.432
b1659	933	434	3	33.1884
b1660	1212	713	13	87.5405
b1661	1149	650	27	199.437
b1662	642	143.344	9	301.451
b1663	1374	875	6	32.9229
b1664	1257	758	10	63.3412
b1665	77	6.27601	0	0
b1666	77	6.27601	0	0
b1667	306	12.0979	0	0
b1668	1605	1106	0	0
b1669	813	314	0	0
b1670	786	287	1	16.7291
b1671	669	170.064	0	0
b1672	648	149.243	0	0
b1673	2103	1604	1	2.9933
b1674	627	128.777	0	0
b1675	210	8.69356	0	0
b1676	1413	914	200	1050.6
b1677	237	9.44154	0	0
b1678	1005	506	2	18.9773
b1679	417	21.3604	0	0
b1680	1221	722	2	13.2999
b1681	1272	773	3	18.6336
b1682	747	248	3	58.0797
b1683	1488	989	11	53.4013
b1684	369	16.165	0	0
b1685	189	8.19007	0	0
b1686	411	20.5608	0	0
b1687	3057	2558	11	20.6465
b1688	1113	614	7	54.7375
b1689	357	15.2072	0	0
b1690	1215	716	0	0
b1691	1266	767	0	0
b1692	867	368	0	0
b1693	759	260	3	55.3992
b1694	1596	1097	0	0
b1695	1152	653	0	0
b1696	912	413	0	0
b1697	765	266	0	0
b1698	939	440	0	0
b1699	1290	791	1	6.06986
b1700	294	11.5358	0	0
b1701	1647	1148	1	4.18228
b1702	2379	1880	4	10.2154
b1703	834	335	4	57.3285
b1704	1047	548	12	105.137
b1705	192	8.25831	0	0
b1706	1437	938	23	117.728
b1707	714	215.002	3	66.9937
b1708	465	30.1458	0	0
b1709	750	251	6	114.771
b1710	552	66.4726	1	72.2292
b1711	981	482	10	99.6112
b1712	300	11.8104	0	0
b1713	2388	1889	238	604.923
b1714	984	485	66	653.367
b1715	45	5.88363	0	0
b1716	357	15.2072	0	0
b1717	198	8.39836	0	0
b1718	543	60.9118	105	8276.43
b1719	1929	1430	255	856.169
b4494	1902	1403	0	0
b4535	108	6.70564	0	0
b1722	759	260	9	166.197
b1723	930	431	4	44.5593
b1724	291	11.4031	0	0
b1725	861	362	0	0
b1726	537	57.4692	7	584.815
b1727	669	170.064	10	282.321
b1728	591	95.8682	0	0
b1729	1392	893	43	231.192
b1730	804	305	1	15.7418
b1731	243	9.62572	0	0
b1732	2262	1763	3	8.17004
b1733	750	251	1	19.1285
b1734	1353	854	0	0
b1735	843	344	0	0
b1736	351	14.7665	0	0
b1737	1359	860	0	0
b1738	321	12.8791	0	0
b1739	339	13.9528	0	0
b1740	828	329	22	321.057
b1741	888	389	0	0
b1742	576	83.6041	0	0
b1743	486	35.8681	0	0
b1744	969	470	0	0
b1745	1344	845	0	0
b1746	1479	980	0	0
b1747	1035	536	0	0
b1748	1221	722	0	0
b1749	807	308	9	140.297
b1750	711	212.003	0	0
b1751	678	179.034	0	0
b1752	708	209.003	0	0
b1753	549	64.5658	0	0
b1754	1167	668	1	7.18752
b1755	1536	1037	0	0
b1756	654	155.169	1	30.9422
b1757	1308	809	1	5.93481
b1758	621	123.049	1	39.019
b1759	408	20.1799	0	0
b1760	273	10.6657	0	0
b1761	1344	845	5	28.4098
b1762	1041	542	3	26.5752
b1763	1962	1463	26	85.3266
b1764	1044	545	15	132.145
b1765	552	66.4726	0	0
b1766	1857	1358	27	95.4595
b1767	1017	518	19	176.108
b1768	642	143.344	4	133.978
b1769	1359	860	1	5.58286
b1770	759	260	4	73.8655
b1771	981	482	1	9.96112
b1772	948	449	0	0
b1773	837	338	1	14.2049
b1774	1044	545	0	0
b1775	1380	881	0	0
b1776	1077	578	0	0
b1777	273	10.6657	0	0
b1778	414	20.9541	0	0
b1779	996	497	684	6607.77
b1780	885	386	9	111.946
b1781	855	356	1	13.4867
b1782	747	248	157	3039.51
b1783	1935	1436	4	13.374
b1784	1284	785	1	6.11626
b1785	1476	977	0	0
b1786	1491	992	6	29.0399
b1787	504	42.0749	3	342.337
b1788	105	6.66135	0	0
b1789	447	26.2683	0	0
b1790	822	323	2	29.7292
b1791	1182	683	2	14.0593
b1792	348	14.5549	0	0
b1793	255	10.0165	0	0
b1794	1026	527	9	81.995
b4676	99	6.5746	0	0
b4675	75	6.25028	0	0
b1795	249	9.81725	0	0
b1796	183	8.05699	0	0
b1797	360	15.4367	0	0
b1798	639	140.408	3	102.585
b1799	924	425	1	11.2971
b1800	1086	587	2	16.3586
b1801	1446	947	1	5.06997
b1802	1125	626	0	0
b1803	966	467	0	0
b1804	1128	629	21	160.296
b1805	1686	1187	10	40.4487
b1806	582	88.3792	4	217.303
b1807	696	197.009	14	341.191
b1808	1911	1412	6	20.402
b1809	345	14.3489	0	0
b1810	300	11.8104	0	0
b1811	180	7.99211	0	0
b1812	1362	863	10	55.6345
b1813	579	85.9688	0	0
b1814	1365	866	32	177.414
b1815	1599	1100	0	0
b1816	1557	1058	5	22.6903
b1817	972	473	38	385.725
b1818	801	302	13	206.677
b1819	852	353	25	340.033
b1820	459	28.7601	0	0
b1821	567	76.7977	3	187.555
b1822	810	311	15	231.572
b1823	210	8.69356	0	0
b1824	144	7.29009	0	0
b1825	288	11.2734	0	0
b1826	144	7.29009	0	0
b4536	240	9.53274	0	0
b1827	792	293	21	344.118
b1828	1374	875	1	5.48716
b1829	882	383	36	451.293
b1830	2049	1550	87	269.49
b1831	699	200.007	107	2568.59
