target_id	length	eff_length	est_counts	tpm
b0914	1749	1250	105	344.477
b0915	987	488	7	58.8246
b0916	1233	734	4	22.3483
b0917	183	8.05699	0	0
b0918	747	248	7	115.752
b0919	894	395	1	10.3821
b0920	780	281	4	58.376
b0921	786	287	33	471.534
b0922	1323	824	13	64.6989
b0923	705	206.004	4	79.6278
b0924	4461	3962	162	167.68
b0925	1848	1349	13	39.5196
b0926	549	64.5658	15	952.729
b0927	648	149.243	4	109.913
b0928	1191	692	12	71.1141
b0929	1089	590	205	1424.89
b0930	1401	902	227	1032.05
b0931	1203	704	57	332.034
b0932	2613	2114	17	32.978
b0933	768	269	0	0
b0934	792	293	0	0
b0935	1146	647	0	0
b0936	960	461	0	0
b0937	576	83.6041	0	0
b0938	540	59.1642	0	0
b0939	702	203.005	0	0
b0940	2601	2102	2	3.90192
b0941	1071	572	2	14.3389
b0942	543	60.9118	0	0
b0943	516	47.0179	0	0
b0944	711	212.003	0	0
b0945	1011	512	12	96.1152
b0946	543	60.9118	0	0
b0947	1110	611	16	107.389
b0948	2109	1610	94	239.432
b0949	1908	1409	72	209.557
b0950	1254	755	9	48.8851
b0951	1641	1142	27	96.9569
b0952	564	74.6286	5	274.755
b0953	168	7.743	0	0
b0954	519	48.3653	15	1271.86
b0955	1761	1262	53	172.225
b0956	453	27.47	1	149.287
b0957	1041	542	2584	19551.2
b0958	510	44.4593	7	645.678
b0959	630	131.665	0	0
b0960	2154	1655	33	81.7705
b0961	447	26.2683	0	0
b0962	2055	1556	18	47.4399
b0963	459	28.7601	0	0
b0964	663	164.095	0	0
b0965	414	20.9541	0	0
b0966	318	12.7153	0	0
b0967	1191	692	71	420.759
b0968	279	10.9009	0	0
b0969	330	13.3957	0	0
b0970	660	161.116	34	865.411
b0971	88	6.42162	0	0
b0972	1119	620	0	0
b0973	1794	1295	0	0
b0974	708	209.003	0	0
b0975	588	93.3306	0	0
b0976	399	19.1073	0	0
b0977	858	359	0	0
b0978	1545	1046	1	3.92057
b0979	1137	638	1	6.42777
b4592	93	6.49021	0	0
b0980	1299	800	0	0
b0981	2181	1682	10	24.3812
b0982	447	26.2683	0	0
b0983	1140	641	1	6.39768
b0984	2097	1598	3	7.69884
b0985	747	248	0	0
b0986	645	146.29	0	0
b0987	306	12.0979	0	0
b4516	276	10.782	0	0
b0988	504	42.0749	2.5	243.668
b0989	213	8.77069	0	0
b0990	213	8.77069	0	0
b0991	231	9.26429	0	0
b4517	174	7.86552	0	0
b0992	1074	575	0	0
b0993	2745	2246	4	7.3035
b0994	1029	530	0	0
b0995	693	194.011	4	84.5501
b0996	1173	674	0	0
b0997	2547	2048	0	0
b0998	600	103.706	0	0
b0999	306	12.0979	0	0
b1000	921	422	2	19.4356
b1001	1257	758	1	5.41018
b1002	1242	743	2	11.0388
b1003	228	9.17816	0	0
b1004	597	101.058	0	0
b4518	174	7.86552	0	0
b1006	1329	830	0	0
b1007	495	38.8032	0	0
b1008	591	95.8682	0	0
b1009	801	302	0	0
b1010	387	17.824	0	0
b1011	693	194.011	0	0
b1012	1149	650	0	0
b1013	639	140.408	3	87.6214
b1014	3963	3464	25	29.5967
b1015	1509	1010	9	36.5428
b4490	831	332	8	98.8172
b1018	1128	629	15	97.7961
b1019	1272	773	9	47.7468
b1020	1065	566	0	0
b1021	414	20.9541	0	0
b1022	1326	827	0	0
b1023	2019	1520	1	2.69797
b1024	2424	1925	2	4.26069
b1025	1359	860	3	14.3055
b1026	867	368	0.4	4.45752
b1027	300	11.8104	0	0
b1028	342	14.1482	0	0
b1029	987	488	0	0
b1032	88	6.42162	0	0
b1033	939	440	8	74.5621
b1034	738	239	18	308.855
b1035	555	68.4326	15	898.896
b1036	492	37.7891	3	325.563
b1037	834	335	0	0
b1038	417	21.3604	0	0
b1039	390	18.1303	0	0
b1040	651	152.203	0	0
b1041	456	28.1035	0	0
b1042	456	28.1035	0	0
b1043	333	13.5766	0	0
b1044	312	12.3992	0	0
b1045	534	55.826	0	0
b1046	1422	923	0	0
b1047	1158	659	10	62.2294
b1048	1536	1037	111	438.96
b1049	2544	2045	94	188.502
b1050	228	9.17816	0	0
b1051	375	16.6861	0	0
b1053	1227	728	0	0
b1054	921	422	12	116.614
b1055	1053	554	45	333.107
b1056	576	83.6041	0	0
b1057	567	76.7977	0	0
b1058	141	7.23733	0	0
b1059	1119	620	26	171.974
b1060	255	10.0165	0	0
b1061	246	9.72054	0	0
b1062	1047	548	9	67.3508
b1063	561	72.511	4	226.223
b1064	648	149.243	7	192.347
b1065	1209	710	0	0
b1066	585	90.8337	5	225.738
b1067	648	149.243	0	0
b1068	924	425	3	28.9476
b1069	1536	1037	23	90.9557
b1070	417	21.3604	0	0
b1071	294	11.5358	0	0
b1072	660	161.116	0	0
b1073	417	21.3604	0	0
b1074	405	19.811	0	0
b1075	696	197.009	2	41.6318
b1076	1209	710	1	5.77594
b1077	756	257	0	0
b1078	783	284	1	14.4398
b1079	699	200.007	1	20.5039
b1080	1098	599	1	6.84627
b1081	942	443	0	0
b1082	1644	1145	0	0
b1083	954	455	1	9.013
b1084	3186	2687	147	224.352
b1085	321	12.8791	0	0
b1086	960	461	45	400.306
b1087	585	90.8337	6	270.885
b1088	522	49.7597	292	24065
b1089	174	7.86552	0	0
b1090	1071	572	29	207.914
b1091	954	455	28	252.364
b1092	930	431	131	1246.45
b1093	735	236	70	1216.37
b1094	237	9.44154	0	0
b1095	1242	743	423	2334.71
b1096	810	311	3	39.5587
b1097	1023	524	10	78.2617
b1098	642	143.344	6	171.653
b1099	1005	506	15	121.569
b1100	798	299	14	192.016
b1101	1434	935	298	1307.03
b1102	2190	1691	3	7.27543
b1103	360	15.4367	0	0
b1104	378	16.9581	0	0
b1105	642	143.344	9	257.48
b1106	825	326	1	12.5795
b1107	1026	527	7	54.4714
b1108	543	60.9118	6	403.953
b1109	1305	806	61	310.367
b1110	540	59.1642	0	0
b1111	633	134.567	6	182.85
b1112	258	10.1192	0	0
b1113	963	464	3	26.5145
b1114	3447	2948	36	50.079
b1115	1074	575	0	0
b1116	1200	701	22	128.702
b1117	702	203.005	3	60.603
b1118	1245	746	8	43.9776
b1119	912	413	8	79.4366
b1120	729	230.001	3	53.4901
b1121	789	290	0	0
b1122	462	29.4405	0	0
b1123	1047	548	72	538.806
b1124	795	296	3	41.5633
b1125	828	329	10	124.648
b1126	1137	638	40	257.111
b1127	1227	728	8	45.065
b1128	1122	623	40	263.301
b1129	1461	962	23	98.0468
b1130	672	173.052	7	165.883
b1131	1371	872	69	324.499
b1132	642	143.344	17	486.35
b1133	1107	608	62	418.185
b1134	462	29.4405	0	0
b1135	654	155.169	0	0
b1136	1251	752	159	867.082
b1137	666	167.078	2	49.0898
b1138	705	206.004	3	59.7208
b1139	894	395	5	51.9103
b1140	1128	629	1	6.51974
b1141	246	9.72054	0	0
b1143	342	14.1482	0	0
b1144	309	12.2468	0	0
b1145	675	176.042	10	232.951
b1146	201	8.47023	0	0
b1147	558	70.4455	3	174.642
b1148	339	13.9528	0	0
b4692	234	9.35207	0	0
b4693	1134	635	0	0
b1150	183	8.05699	0	0
b1151	412	20.6905	0	0
b1152	780	281	0	0
b1153	585	90.8337	0	0
b1154	630	131.665	0	0
b1155	414	20.9541	0	0
b1156	603	106.387	0	0
b1157	501	40.9449	0	0
b1158	555	68.4326	0	0
b1159	834	335	4	48.9662
b4519	165	7.68321	0	0
b1160	324	13.047	0	0
b1161	405	19.811	0	0
b1162	732	233	5	88.0023
b1163	1212	713	0	0
b1164	237	9.44154	0	0
b1165	273	10.6657	0	0
b1166	267	10.4402	0	0
b1167	249	9.81725	0	0
b1168	1524	1025	0	0
b4520	219	8.9292	0	0
b4491	2648	2149	4	7.63316
b1171	330	13.3957	0	0
b1172	345	14.3489	0	0
b4593	174	7.86552	0	0
b4594	186	8.12297	0	0
b4521	345	14.3489	0	0
b1174	267	10.4402	0	0
b1175	813	314	49	639.952
b1176	696	197.009	20	416.318
b1177	369	16.165	0	0
b1178	402	19.4536	0	0
b1179	294	11.5358	0	0
b1180	660	161.116	6	152.72
b1181	462	29.4405	0	0
b1182	912	413	0	0
b1183	420	21.7802	0	0
b1184	1269	770	2	10.6517
b1185	531	54.2343	3	226.844
b1186	1542	1043	45	176.933
b1187	720	221.001	10	185.561
b1188	1533	1034	0	0
b1189	1299	800	10	51.2614
b1190	1071	572	4	28.6777
b1191	1737	1238	2	6.62507
b1192	915	416	6	59.1478
b1193	612	114.607	5	178.913
b1194	735	236	0	0
b1195	255	10.0165	0	0
b1196	441	25.1479	0	0
b1197	1698	1199	1	3.42028
b1198	1419	920	16	71.3203
b1199	633	134.567	2	60.9499
b1200	1071	572	15	107.541
b1201	1920	1421	5	14.4297
b1202	2868	2369	7	12.1175
b1203	1092	593	52	359.608
b1204	585	90.8337	8	361.18
b1205	279	10.9009	0	0
b1206	1680	1181	11	38.1965
b1207	948	449	163	1488.75
b1208	852	353	8	92.9386
b1209	624	125.904	5	162.859
b1210	1257	758	18	97.3832
b1211	1083	584	18	126.398
b1212	834	335	2	24.4831
b1213	393	18.446	0	0
b1214	810	311	16	210.98
b1215	855	356	57	656.607
b4419	108	6.70564	0	0
b4421	108	6.70564	0	0
b4423	108	6.70564	0	0
b1216	1101	602	25	170.304
b1217	231	9.26429	0	0
b1218	696	197.009	1	20.8159
b1219	354	14.9839	0	0
b1220	1395	896	3	13.7307
b1221	651	152.203	9	242.494
b1222	1797	1298	9	28.4347
b1223	1392	893	0	0
b1224	3744	3245	1	1.26376
b1225	1539	1040	1	3.94319
b1226	711	212.003	0	0
b1227	678	179.034	0	0
b1229	90	6.44887	0	0
b1230	85	6.3812	0	0
b1231	85	6.3812	0	0
b1232	843	344	19	226.504
b1233	459	28.7601	2	285.181
b1234	906	407	6	60.4558
b1235	1014	515	4	31.8518
b1236	909	410	44	440.098
b1237	414	20.9541	0	0
b1238	618	120.213	7	238.795
b4573	900	401	1	10.2267
b1241	2676	2177	223	420.075
b1242	648	149.243	3	82.4345
b1243	1632	1133	219	792.675
b1244	921	422	33	320.688
b1245	909	410	44	440.098
b1246	1014	515	46	366.295
b1247	1005	506	70	567.32
b1248	330	13.3957	0	0
b1249	1461	962	30	127.887
b4595	174	7.86552	0	0
b1250	1254	755	1	5.43168
b1251	297	11.6716	0	0
b1252	720	221.001	24	445.346
b1253	399	19.1073	0	0
b1254	540	59.1642	4	277.256
b1255	744	245	8	133.907
b1256	639	140.408	0	0
b1257	507	43.2459	0	0
b1258	501	40.9449	0	0
b1259	180	7.99211	0	0
b1260	807	308	1	13.3147
b1261	1194	695	0	0
b1262	1362	863	2	9.50386
b1263	1596	1097	0	0
b1264	1563	1064	0	0
b1265	45	5.88363	0	0
b1266	882	383	6	64.2441
b1267	621	123.049	4	133.31
b1268	1896	1397	2	5.87103
b1269	876	377	23	250.188
b1270	591	95.8682	1	42.7766
b1271	759	260	4	63.091
b1272	1050	551	18	133.968
b1273	252	9.91589	0	0
b1274	2598	2099	259	506.021
b1275	975	476	38	327.384
b4522	165	7.68321	0	0
b4523	168	7.743	0	0
b1276	2676	2177	2	3.76749
b1277	591	95.8682	7	299.436
b1278	765	266	4	61.6679
b1279	309	12.2468	0	0
b1280	1170	671	14	85.5631
b1281	738	239	17	291.697
b1282	327	13.2192	0	0
b1283	219	8.9292	0	0
b1284	750	251	12	196.06
b4596	174	7.86552	0	0
b1285	1986	1487	10	27.5785
b4672	105	6.66135	0	0
b1286	1935	1436	119	339.839
b1287	1128	629	2	13.0395
b1288	789	290	94	1329.26
b1289	354	14.9839	0	0
b1290	807	308	8	106.517
b1291	993	494	12	99.6174
b1292	891	392	0	0
b1293	966	467	7	61.4698
b1294	1644	1145	23	82.3765
b1295	246	9.72054	0	0
b1296	1386	887	3	13.8701
b1297	1419	920	2	8.91503
b1298	765	266	0	0
b1299	558	70.4455	2	116.428
b1300	1488	989	0	0
b1301	1281	782	0	0
b1302	1266	767	0	0
b1303	978	479	2	17.1228
b1304	669	170.064	14	337.596
b1305	225	9.09363	0	0
b1306	360	15.4367	0	0
b1307	222	9.01066	0	0
b1308	315	12.5554	0	0
b1309	1680	1181	0	0
b1310	1293	794	0	0
b1311	882	383	0	0
b1312	843	344	0	0
b1313	1053	554	0	0
b1314	789	290	0	0
b1315	1056	557	0	0
b1316	2268	1769	2	4.63642
b1317	660	161.116	0	0
b4524	1083	584	0	0
b1319	906	407	0	0
b1320	999	500	7	57.4128
b1321	1398	899	5	22.8082
b1322	1062	563	1	7.28404
b1323	1542	1043	42	165.138
b1324	507	43.2459	15	1422.42
b1325	966	467	0	0
b1326	729	230.001	2	35.6601
b4525	138	7.18535	0	0
b4673	66	6.13712	0	0
b1327	921	422	1	9.71781
b1328	900	401	3	30.6802
b1329	1614	1115	23	84.5929
b1330	1032	533	6	46.1642
b1331	1017	518	14.6429	115.925
b1332	258	10.1192	0	0
b1333	951	452	7	63.5098
b1334	753	254	91	1469.23
b1335	516	47.0179	0	0
b1336	1527	1028	0	0
b1337	1446	947	0	0
b1338	1311	812	0	0
b1339	909	410	0	0
b1340	564	74.6286	4	219.804
b1341	1233	734	1	5.58708
b1342	984	485	4	33.822
b1343	1374	875	7	32.8073
b1344	936	437	37	347.217
b1345	1236	737	1	5.56434
b1346	216	8.84923	0	0
b1347	210	8.69356	0	0
b1348	195	8.32774	0	0
b1349	810	311	0	0
b1350	2601	2102	2	3.90192
b1351	276	10.782	0	0
b4526	171	7.80376	0	0
b1352	222	9.01066	0	0
b1353	489	36.8111	0	0
b4527	156	7.50945	0	0
b1355	135	7.13415	0	0
b1356	477	33.2366	0	0
b1357	297	11.6716	0	0
b1358	423	22.2141	0	0
b1359	858	359	0	0
b1360	747	248	0	0
b1361	500	40.5771	0	0
b1362	444	25.6983	0	0
b4528	186	8.12297	0	0
b1363	1458	959	18	76.9723
b1365	264	10.331	0	0
b1366	453	27.47	0	0
b1368	933	434	2	18.8982
b4570	400	19.2215	0	0
b1370	981	482	0	0
b1372	3363	2864	2	2.86377
b1373	576	83.6041	0	0
b1374	591	95.8682	0	0
b1375	234	9.35207	0	0
b4638	51	5.95604	0	0
b1376	435	24.1027	0	0
b1377	1134	635	0	0
b1378	3525	3026	72	97.5763
b4529	267	10.4402	0	0
b1379	423	22.2141	0	0
b1380	990	491	5	41.7609
b1381	2640	2141	13	24.9005
b1382	186	8.12297	0	0
b1383	327	13.2192	0	0
b1384	906	407	2	20.1519
b1385	1500	1001	0	0
b1386	2274	1775	0	0
b1387	2046	1547	0	0
b1388	930	431	0	0
b1389	288	11.2734	0	0
b1390	747	248	0	0
b1391	498	39.8547	0	0
b1392	1071	572	0	0
b1393	768	269	0	0
b1394	789	290	0	0
b1395	1428	929	0	0
b1396	423	22.2141	0	0
b1397	1206	707	3	17.4013
b1398	1314	815	0	0
b1399	951	452	5	45.3641
b1400	591	95.8682	4	171.106
b4674	66	6.13712	0	0
b4492	6063	5564	16	11.7927
b1402	906	407	1.59242	16.0451
b1403	366	15.9154	0	0
b1404	1152	653	2.5	15.7003
b1406	861	362	1	11.3285
b1407	2307	1808	0	0
b1408	606	109.099	0	0
b1409	897	398	0	0
b1410	1758	1259	4	13.0291
b1411	1293	794	0	0
b1412	606	109.099	3	112.767
b1413	3903	3404	33	39.7562
b1414	801	302	5	67.896
b1415	1440	941	22	95.8769
b4493	1002	503	15	122.294
b1418	531	54.2343	1	75.6148
b1419	174	7.86552	0	0
b4428	150	7.39808	0	0
b1420	168	7.743	0	0
b1421	1641	1142	1	3.59099
b1422	924	425	5	48.2461
b1423	1344	845	1	4.85315
b1424	1656	1157	10	35.4444
b1426	225	9.09363	0	0
b1427	540	59.1642	1	69.3141
b1428	981	482	0	0
b1429	993	494	2	16.6029
b1430	594	98.4446	3	124.971
b1431	669	170.064	6	144.684
b4578	432	23.6063	0	0
b1432	1149	650	4	25.2364
b1433	1176	677	1	6.05748
b1434	537	57.4692	2	142.717
b1435	1962	1463	38	106.517
b1436	231	9.26429	0	0
b4532	177	7.92829	0	0
b1438	417	21.3604	0	0
b1439	1407	908	11	49.6807
b1440	1146	647	0	0
b1441	1014	515	0	0
b1442	942	443	0	0
b1443	795	296	0	0
b1444	1425	926	0	0
b4598	96	6.53212	0	0
b1445	174	7.86552	0	0
b1446	234	9.35207	0	0
b1447	450	26.8585	0	0
b1448	519	48.3653	2	169.581
b1449	1038	539	1	7.60838
b1450	666	167.078	1	24.5449
b1451	2103	1604	43	109.937
b1452	1062	563	26	189.385
b1453	1500	1001	21	86.0332
b1454	618	120.213	0	0
b1455	213	8.77069	0	0
b1456	2037	1538	0	0
b1457	483	34.9588	0	0
b1459	1053	554	0	0
b1460	1137	638	0	0
b1461	234	9.35207	0	0
b1462	570	79.0173	0	0
b1463	846	347	0	0
b1464	894	395	2	20.7641
b1465	681	182.027	0	0
b1466	696	197.009	0	0
b1467	1545	1046	0	0
b1468	3741	3242	1	1.26493
b1469	1389	890	0	0
b1471	1332	833	0	0
b1472	279	10.9009	0	0
b1473	882	383	1	10.7074
b1474	3048	2549	0	0
b1475	885	386	0	0
b1476	654	155.169	0	0
b1477	285	11.1465	0	0
b1478	1011	512	0	0
b1479	1698	1199	52	177.855
b1480	138	7.18535	0	0
b1481	216	8.84923	0	0
b1482	432	23.6063	0	0
b1483	927	428	0	0
b1484	987	488	0	0
b1485	897	398	1	10.3038
b1486	1023	524	0	0
b1487	1551	1052	0	0
b1488	582	88.3792	0	0
b1489	2400	1901	0	0
b1490	1383	884	2	9.27809
b1491	1320	821	10	49.9503
b1492	1536	1037	1	3.9546
b1493	1401	902	1.5	6.8197
b1494	2796	2297	3	5.35601
b1495	2373	1874	6	13.1299
b1496	1686	1187	1	3.45486
b1497	1158	659	0	0
b1498	1683	1184	0	0
b1499	762	263	0	0
b1500	198	8.39836	0	0
b1501	2280	1781	0	0
b1502	915	416	0	0
b1503	504	42.0749	0	0
b1504	531	54.2343	0	0
b1505	1227	728	5	28.1656
b1506	204	8.54336	0	0
b1507	1323	824	4	19.9074
b1508	267	10.4402	0	0
b4696	5323	4824	0	0
b1511	1593	1094	3	11.2457
b1512	954	455	0	0
b1513	1536	1037	1	3.9546
b1514	1029	530	1	7.73758
b1515	993	494	0	0
b1516	1023	524	0	0
b1517	876	377	0	0
b1518	291	11.4031	0	0
b1519	759	260	1	15.7728
b1520	915	416	2	19.7159
b1521	1452	953	3	12.9095
b1522	948	449	2	18.2669
b1523	360	15.4367	0	0
b1524	927	428	7	67.0711
b1525	1389	890	7	32.2544
b1526	882	383	3	32.1221
b1527	1116	617	0	0
b1528	1191	692	1	5.92618
b1529	666	167.078	10	245.449
b1530	435	24.1027	0	0
b1531	384	17.5267	0	0
b1532	219	8.9292	0	0
b1533	900	401	0	0
b1534	1188	689	0	0
b4599	96	6.53212	0	0
b1535	891	392	1	10.4615
b1536	393	18.446	0	0
b1537	519	48.3653	0	0
b1538	2046	1547	18	47.7159
b1539	747	248	7	115.752
b1540	687	188.018	9	196.302
b1541	204	8.54336	0	0
b1542	1461	962	1	4.26291
b4600	1368	869	0	0
b1544	234	9.35207	0	0
b1545	591	95.8682	0	0
b1546	576	83.6041	0	0
b1547	963	464	0	0
b1548	528	52.6932	0.999999	77.8261
b4533	234	9.35207	0	0
b1549	411	20.5608	0	0
b1550	174	7.86552	0	0
b1551	156	7.50945	0	0
b1552	213	8.77069	0	0
b1553	498	39.8547	0	0
b4689	255	10.0165	0	0
b1554	534	55.826	0	0
b1555	312	12.3992	0	0
b1556	216	8.84923	0	0
b1557	216	8.84923	0	0
b1558	213	8.77069	0	0
b1559	753	254	1	16.1453
b1560	1050	551	0	0
b1561	252	9.91589	0	0
b1562	156	7.50945	0	0
b1563	288	11.2734	0	0
b1564	240	9.53274	0	0
b1565	306	12.0979	0	0
b1566	333	13.5766	0	0
b1567	183	8.05699	0	0
b1568	279	10.9009	0	0
b1569	231	9.26429	0	0
b1570	408	20.1799	0	0
b1571	156	7.50945	0	0
b1572	129	7.03401	0	0
b1573	219	8.9292	0	0
b1575	189	8.19007	0	0
b1576	192	8.25831	0	0
b1577	765	266	0	0
b1578	693	194.011	8.44551	178.517
b1579	1158	659	0	0
b1580	1020	521	0	0
b1581	1215	716	2	11.4551
b1582	327	13.2192	0	0
b1583	342	14.1482	0	0
b1584	561	72.511	8	452.446
b1585	711	212.003	7	135.406
b1586	306	12.0979	0	0
b1587	2427	1928	2	4.25406
b1588	2424	1925	1	2.13035
b1589	618	120.213	0	0
b1590	855	356	0	0
b1591	615	117.399	3	104.795
b1592	1257	758	0	0
b1593	696	197.009	1	20.8159
b1594	1221	722	12	68.1593
b1595	894	395	1	10.3821
b1596	1254	755	1	5.43168
b1597	309	12.2468	0	0
b4601	84	6.36785	0	0
b1598	822	323	0	0
b1599	330	13.3957	0	0
b1600	366	15.9154	0	0
b1601	1035	536	1	7.65096
b1602	1389	890	29	133.625
b1603	1533	1034	20	79.3214
b1604	945	446	6	55.1693
b1605	1383	884	7	32.4733
b1606	723	224.001	2	36.6152
b1607	336	13.7623	0	0
b1608	720	221.001	7	129.893
b1609	1302	803	7	35.749
b1610	930	431	6	57.0893
b1611	1404	905	2	9.0628
b1612	1647	1148	37	132.172
b1613	1176	677	19	115.092
b1614	1509	1010	74	300.463
b1615	1266	767	0	0
b1616	1374	875	0	0
b1617	1812	1313	0	0
b1618	591	95.8682	2	85.5532
b1619	768	269	6	91.4702
b1620	1029	530	2	15.4752
b1621	1593	1094	1	3.74855
b1622	1173	674	2	12.1689
b1623	1002	503	21	171.211
b1624	1041	542	5	37.8313
b4409	126	6.98504	0	0
b1625	216	8.84923	0	0
b1626	441	25.1479	0	0
b1627	582	88.3792	4	185.605
b1628	579	85.9688	3	143.107
b1629	2223	1724	21	49.9531
b1630	1059	560	8	58.5845
b1631	621	123.049	3	99.9823
b1632	696	197.009	4	83.2636
b1633	636	137.482	3	89.4864
b1634	1503	1004	94	383.95
b1635	606	109.099	11	413.48
b1636	864	365	5	56.1769
b1637	1275	776	87	459.768
b1638	657	158.14	13	337.119
b1639	330	13.3957	0	0
b1640	1110	611	2	13.4236
b1641	468	30.877	31	4117.25
b1642	435	24.1027	0	0
b1643	237	9.44154	0	0
b1644	858	359	1	11.4232
b1645	2013	1514	3	8.12599
b1646	522	49.7597	0	0
b1647	897	398	10	103.038
b1648	240	9.53274	0	0
b1649	600	103.706	0	0
b1650	1098	599	3	20.5388
b1651	408	20.1799	0	0
b1652	648	149.243	3	82.4345
b1653	4617	4118	4	3.98341
b1654	348	14.5549	0	0
b1655	816	317	4	51.7466
b1656	582	88.3792	21	974.429
b1657	1170	671	2	12.2233
b4602	90	6.44887	0	0
b1658	1026	527	39	303.483
b1659	933	434	3	28.3473
b1660	1212	713	10	57.5163
b1661	1149	650	40	252.364
b1662	642	143.344	10	286.088
b1663	1374	875	10	46.8676
b1664	1257	758	15	81.1527
b1665	77	6.27601	0	0
b1666	77	6.27601	0	0
b1667	306	12.0979	0	0
b1668	1605	1106	1	3.70788
b1669	813	314	1	13.0602
b1670	786	287	0	0
b1671	669	170.064	0	0
b1672	648	149.243	0	0
b1673	2103	1604	0	0
b1674	627	128.777	0	0
b1675	210	8.69356	0	0
b1676	1413	914	216	969.144
b1677	237	9.44154	0	0
b1678	1005	506	1	8.10458
b1679	417	21.3604	0	0
b1680	1221	722	2	11.3599
b1681	1272	773	4	21.2208
b1682	747	248	1	16.5359
b1683	1488	989	4	16.5861
b1684	369	16.165	0	0
b1685	189	8.19007	0	0
b1686	411	20.5608	0	0
b1687	3057	2558	14	22.4444
b1688	1113	614	10	66.7902
b1689	357	15.2072	0	0
b1690	1215	716	0	0
b1691	1266	767	0	0
b1692	867	368	0	0
b1693	759	260	0	0
b1694	1596	1097	1	3.7383
b1695	1152	653	0	0
b1696	912	413	2	19.8592
b1697	765	266	0	0
b1698	939	440	1	9.32026
b1699	1290	791	0	0
b1700	294	11.5358	0	0
b1701	1647	1148	0	0
b1702	2379	1880	10	21.8134
b1703	834	335	0	0
b1704	1047	548	15	112.251
b1705	192	8.25831	0	0
b1706	1437	938	17	74.3236
b1707	714	215.002	2	38.1477
b1708	465	30.1458	0	0
b1709	750	251	4	65.3532
b1710	552	66.4726	3	185.08
b1711	981	482	16	136.13
b1712	300	11.8104	0	0
b1713	2388	1889	280	607.865
b1714	984	485	97	820.183
b1715	45	5.88363	0	0
b1716	357	15.2072	0	0
b1717	198	8.39836	0	0
b1718	543	60.9118	116	7809.75
b1719	1929	1430	340	975.043
b4494	1902	1403	2	5.84592
b4535	108	6.70564	0	0
b1722	759	260	4	63.091
b1723	930	431	5	47.5744
b1724	291	11.4031	0	0
b1725	861	362	3	33.9855
b1726	537	57.4692	4	285.434
b1727	669	170.064	15	361.71
b1728	591	95.8682	5	213.883
b1729	1392	893	34	156.138
b1730	804	305	0	0
b1731	243	9.62572	0	0
b1732	2262	1763	0	0
b1733	750	251	3	49.0149
b1734	1353	854	0	0
b1735	843	344	1	11.9213
b1736	351	14.7665	0	0
b1737	1359	860	1	4.76851
b1738	321	12.8791	0	0
b1739	339	13.9528	0	0
b1740	828	329	14	174.507
b1741	888	389	0	0
b1742	576	83.6041	0	0
b1743	486	35.8681	0	0
b1744	969	470	0	0
b1745	1344	845	0	0
b1746	1479	980	1	4.18461
b1747	1035	536	0	0
b1748	1221	722	0	0
b1749	807	308	16	213.035
b1750	711	212.003	2	38.6874
b1751	678	179.034	0	0
b1752	708	209.003	0	0
b1753	549	64.5658	0	0
b1754	1167	668	2	12.2782
b1755	1536	1037	3	11.8638
b1756	654	155.169	0	0
b1757	1308	809	2	10.1382
b1758	621	123.049	2	66.6548
b1759	408	20.1799	0	0
b1760	273	10.6657	0	0
b1761	1344	845	7	33.9721
b1762	1041	542	2	15.1325
b1763	1962	1463	32	89.6988
b1764	1044	545	25	188.115
b1765	552	66.4726	0	0
b1766	1857	1358	24	72.4757
b1767	1017	518	16	126.669
b1768	642	143.344	8	228.871
b1769	1359	860	1	4.76851
b1770	759	260	6	94.6365
b1771	981	482	0	0
b1772	948	449	0	0
b1773	837	338	0	0
b1774	1044	545	0	0
b1775	1380	881	0	0
b1776	1077	578	1	7.09501
b1777	273	10.6657	0	0
b1778	414	20.9541	0	0
b1779	996	497	796	6568.07
b1780	885	386	9	95.6172
b1781	855	356	2	23.0389
b1782	747	248	165	2728.43
b1783	1935	1436	1	2.85579
b1784	1284	785	0	0
b1785	1476	977	0	0
b1786	1491	992	14	57.8758
b1787	504	42.0749	7	682.27
b1788	105	6.66135	0	0
b1789	447	26.2683	0	0
b1790	822	323	2	25.3927
b1791	1182	683	5	30.0213
b1792	348	14.5549	0	0
b1793	255	10.0165	0	0
b1794	1026	527	10	77.8162
b4676	99	6.5746	0	0
b4675	75	6.25028	0	0
b1795	249	9.81725	0	0
b1796	183	8.05699	0	0
b1797	360	15.4367	0	0
b1798	639	140.408	7	204.45
b1799	924	425	3	28.9476
b1800	1086	587	0	0
b1801	1446	947	0	0
b1802	1125	626	0	0
b1803	966	467	0	0
b1804	1128	629	25	162.993
b1805	1686	1187	14	48.368
b1806	582	88.3792	5	232.007
b1807	696	197.009	14	291.423
b1808	1911	1412	14	40.6606
b1809	345	14.3489	0	0
b1810	300	11.8104	0	0
b1811	180	7.99211	0	0
b1812	1362	863	7	33.2635
b1813	579	85.9688	0	0
b1814	1365	866	35	165.741
b1815	1599	1100	0	0
b1816	1557	1058	9	34.8849
b1817	972	473	70	606.901
b1818	801	302	43	583.905
b1819	852	353	27	313.668
b1820	459	28.7601	0	0
b1821	567	76.7977	3	160.197
b1822	810	311	9	118.676
b1823	210	8.69356	0	0
b1824	144	7.29009	0	0
b1825	288	11.2734	0	0
b1826	144	7.29009	0	0
b4536	240	9.53274	0	0
