target_id	length	eff_length	est_counts	tpm
b0915	987	488	6	51.218
b0916	1233	734	3	17.0261
b0917	183	8.05699	0	0
b0918	747	248	3	50.3918
b0919	894	395	2	21.0923
b0920	780	281	1	14.8247
b0921	786	287	19	275.78
b0922	1323	824	8	40.444
b0923	705	206.004	3	60.6647
b0924	4461	3962	117	123.016
b0925	1848	1349	9	27.7921
b0926	549	64.5658	25	1612.98
b0927	648	149.243	6	167.475
b0928	1191	692	20	120.397
b0929	1089	590	61	430.694
b0930	1401	902	219	1011.41
b0931	1203	704	45	266.275
b0932	2613	2114	49	96.5566
b0933	768	269	0	0
b0934	792	293	0	0
b0935	1146	647	0	0
b0936	960	461	0	0
b0937	576	83.6041	0	0
b0938	540	59.1642	1	70.4095
b0939	702	203.005	0	0
b0940	2601	2102	2	3.96358
b0941	1071	572	1	7.28274
b0942	543	60.9118	0	0
b0943	516	47.0179	0	0
b0944	711	212.003	1	19.6494
b0945	1011	512	12	97.6342
b0946	543	60.9118	1	68.3895
b0947	1110	611	23	156.811
b0948	2109	1610	53	137.133
b0949	1908	1409	80	236.521
b0950	1254	755	6	33.1051
b0951	1641	1142	33	120.376
b0952	564	74.6286	5	279.097
b0953	168	7.743	0	0
b0954	519	48.3653	24	2067.13
b0955	1761	1262	45	148.54
b0956	453	27.47	0	0
b0957	1041	542	2996	23026.8
b0958	510	44.4593	8	749.58
b0959	630	131.665	1	31.6389
b0960	2154	1655	20	50.3411
b0961	447	26.2683	0	0
b0962	2055	1556	14	37.4808
b0963	459	28.7601	0	0
b0964	663	164.095	1	25.3861
b0965	414	20.9541	0	0
b0966	318	12.7153	0	0
b0967	1191	692	56	337.111
b0968	279	10.9009	0	0
b0969	330	13.3957	0	0
b0970	660	161.116	50	1292.78
b0971	88	6.42162	0	0
b0972	1119	620	0	0
b0973	1794	1295	0	0
b0974	708	209.003	0	0
b0975	588	93.3306	0	0
b0976	399	19.1073	0	0
b0977	858	359	1	11.6037
b0978	1545	1046	0	0
b0979	1137	638	1	6.52935
b4592	93	6.49021	0	0
b0980	1299	800	0	0
b0981	2181	1682	2	4.9533
b0982	447	26.2683	0	0
b0983	1140	641	0	0
b0984	2097	1598	0	0
b0985	747	248	0	0
b0986	645	146.29	0	0
b0987	306	12.0979	0	0
b4516	276	10.782	0	0
b0988	504	42.0749	2.25	222.767
b0989	213	8.77069	0	0
b0990	213	8.77069	0	0
b0991	231	9.26429	0	0
b4517	174	7.86552	0	0
b0992	1074	575	1	7.24474
b0993	2745	2246	3	5.56419
b0994	1029	530	1	7.85986
b0995	693	194.011	4	85.8863
b0996	1173	674	1	6.1806
b0997	2547	2048	0	0
b0998	600	103.706	0	0
b0999	306	12.0979	0	0
b1000	921	422	7	69.0997
b1001	1257	758	2	10.9914
b1002	1242	743	1	5.60663
b1003	228	9.17816	0	0
b1004	597	101.058	2	82.4424
b4518	174	7.86552	0	0
b1006	1329	830	0	0
b1007	495	38.8032	0	0
b1008	591	95.8682	0	0
b1009	801	302	0	0
b1010	387	17.824	0	0
b1011	693	194.011	0	0
b1012	1149	650	0	0
b1013	639	140.408	0	0
b1014	3963	3464	3	3.60773
b1015	1509	1010	3	12.3734
b4490	831	332	9	112.926
b1018	1128	629	43	284.779
b1019	1272	773	22	118.559
b1020	1065	566	2	14.7199
b1021	414	20.9541	0	0
b1022	1326	827	0	0
b1023	2019	1520	1	2.74061
b1024	2424	1925	2	4.32803
b1025	1359	860	3	14.5316
b1026	867	368	0.8	9.05593
b1027	300	11.8104	0	0
b1028	342	14.1482	0	0
b1029	987	488	0	0
b1032	88	6.42162	0	0
b1033	939	440	9	85.2081
b1034	738	239	14	244.017
b1035	555	68.4326	17	1034.85
b1036	492	37.7891	3	330.709
b1037	834	335	3	37.305
b1038	417	21.3604	0	0
b1039	390	18.1303	0	0
b1040	651	152.203	1	27.3696
b1041	456	28.1035	0	0
b1042	456	28.1035	0	0
b1043	333	13.5766	0	0
b1044	312	12.3992	0	0
b1045	534	55.826	1	74.6198
b1046	1422	923	2	9.02649
b1047	1158	659	9	56.8916
b1048	1536	1037	91	365.556
b1049	2544	2045	99	201.666
b1050	228	9.17816	0	0
b1051	375	16.6861	0	0
b1053	1227	728	0	0
b1054	921	422	11	108.585
b1055	1053	554	70	526.355
b1056	576	83.6041	4	199.307
b1057	567	76.7977	0	0
b1058	141	7.23733	0	0
b1059	1119	620	34	228.443
b1060	255	10.0165	0	0
b1061	246	9.72054	0	0
b1062	1047	548	17	129.229
b1063	561	72.511	3	172.349
b1064	648	149.243	8	223.3
b1065	1209	710	1	5.86722
b1066	585	90.8337	11	504.471
b1067	648	149.243	7	195.387
b1068	924	425	4	39.2068
b1069	1536	1037	13	52.2222
b1070	417	21.3604	0	0
b1071	294	11.5358	0	0
b1072	660	161.116	0	0
b1073	417	21.3604	0	0
b1074	405	19.811	0	0
b1075	696	197.009	0	0
b1076	1209	710	2	11.7344
b1077	756	257	0	0
b1078	783	284	1	14.6681
b1079	699	200.007	0	0
b1080	1098	599	0	0
b1081	942	443	0	0
b1082	1644	1145	0	0
b1083	954	455	0	0
b1084	3186	2687	144	223.247
b1085	321	12.8791	0	0
b1086	960	461	18	162.653
b1087	585	90.8337	13	596.193
b1088	522	49.7597	347	29049.8
b1089	174	7.86552	0	0
b1090	1071	572	38	276.744
b1091	954	455	13	119.021
b1092	930	431	95	918.2
b1093	735	236	58	1023.78
b1094	237	9.44154	0	0
b1095	1242	743	480	2691.18
b1096	810	311	0	0
b1097	1023	524	8	63.5989
b1098	642	143.344	3	87.1829
b1099	1005	506	7	57.6286
b1100	798	299	18	250.78
b1101	1434	935	28	124.749
b1102	2190	1691	13	32.0251
b1103	360	15.4367	0	0
b1104	378	16.9581	0	0
b1105	642	143.344	7	203.427
b1106	825	326	2	25.5566
b1107	1026	527	20	158.092
b1108	543	60.9118	7	478.726
b1109	1305	806	12	62.0208
b1110	540	59.1642	0	0
b1111	633	134.567	3	92.8697
b1112	258	10.1192	0	0
b1113	963	464	0	0
b1114	3447	2948	30	42.3921
b1115	1074	575	0	0
b1116	1200	701	26	154.506
b1117	702	203.005	3	61.5608
b1118	1245	746	7	39.0886
b1119	912	413	9	90.7786
b1120	729	230.001	11	199.23
b1121	789	290	2	28.7292
b1122	462	29.4405	0	0
b1123	1047	548	52	395.288
b1124	795	296	0	0
b1125	828	329	10	126.618
b1126	1137	638	34	221.998
b1127	1227	728	5	28.6108
b1128	1122	623	50	334.328
b1129	1461	962	14	60.6239
b1130	672	173.052	10	240.721
b1131	1371	872	62	296.187
b1132	642	143.344	17	494.037
b1133	1107	608	58	397.388
b1134	462	29.4405	0	0
b1135	654	155.169	2	53.6929
b1136	1251	752	100	553.953
b1137	666	167.078	4	99.7313
b1138	705	206.004	1	20.2216
b1139	894	395	9	94.9153
b1140	1128	629	0	0
b1141	246	9.72054	0	0
b1143	342	14.1482	0	0
b1144	309	12.2468	0	0
b1145	675	176.042	13	307.622
b1146	201	8.47023	0	0
b1147	558	70.4455	0	0
b1148	339	13.9528	0	0
b4692	234	9.35207	0	0
b4693	1134	635	1	6.5602
b1150	183	8.05699	0	0
b1151	412	20.6905	0	0
b1152	780	281	0	0
b1153	585	90.8337	0	0
b1154	630	131.665	0	0
b1155	414	20.9541	0	0
b1156	603	106.387	2	78.3128
b1157	501	40.9449	0	0
b1158	555	68.4326	0	0
b1159	834	335	2	24.87
b4519	165	7.68321	0	0
b1160	324	13.047	0	0
b1161	405	19.811	0	0
b1162	732	233	3	53.6359
b1163	1212	713	3	17.5276
b1164	237	9.44154	0	0
b1165	273	10.6657	0	0
b1166	267	10.4402	0	0
b1167	249	9.81725	0	0
b1168	1524	1025	1	4.06412
b4520	219	8.9292	0	0
b4491	2648	2149	4	7.7538
b1171	330	13.3957	0	0
b1172	345	14.3489	0	0
b4593	174	7.86552	0	0
b4594	186	8.12297	0	0
b4521	345	14.3489	0	0
b1174	267	10.4402	0	0
b1175	813	314	66	875.599
b1176	696	197.009	14	296.028
b1177	369	16.165	0	0
b1178	402	19.4536	0	0
b1179	294	11.5358	0	0
b1180	660	161.116	10	258.555
b1181	462	29.4405	0	0
b1182	912	413	0	0
b1183	420	21.7802	0	0
b1184	1269	770	0	0
b1185	531	54.2343	7	537.669
b1186	1542	1043	30	119.82
b1187	720	221.001	17	320.439
b1188	1533	1034	2	8.0575
b1189	1299	800	10	52.0716
b1190	1071	572	18	131.089
b1191	1737	1238	8	26.9191
b1192	915	416	4	40.0551
b1193	612	114.607	8	290.785
b1194	735	236	0	0
b1195	255	10.0165	0	0
b1196	441	25.1479	0	0
b1197	1698	1199	3	10.423
b1198	1419	920	26	117.727
b1199	633	134.567	6	185.739
b1200	1071	572	23	167.503
b1201	1920	1421	5	14.6577
b1202	2868	2369	2	3.51687
b1203	1092	593	72	505.788
b1204	585	90.8337	16	733.776
b1205	279	10.9009	0	0
b1206	1680	1181	7	24.691
b1207	948	449	157	1456.61
b1208	852	353	4	47.2037
b1209	624	125.904	7	231.605
b1210	1257	758	19	104.418
b1211	1083	584	24	171.194
b1212	834	335	2	24.87
b1213	393	18.446	0	0
b1214	810	311	29	388.444
b1215	855	356	82	959.521
b4419	108	6.70564	0	0
b4421	108	6.70564	0	0
b4423	108	6.70564	0	0
b1216	1101	602	19	131.476
b1217	231	9.26429	0	0
b1218	696	197.009	3	63.4346
b1219	354	14.9839	0	0
b1220	1395	896	2	9.2985
b1221	651	152.203	12	328.435
b1222	1797	1298	11	35.3028
b1223	1392	893	1	4.66487
b1224	3744	3245	2	2.56747
b1225	1539	1040	2	8.01101
b1226	711	212.003	0	0
b1227	678	179.034	0	0
b1229	90	6.44887	0	0
b1230	85	6.3812	0	0
b1231	85	6.3812	0	0
b1232	843	344	15	181.645
b1233	459	28.7601	2	289.688
b1234	906	407	3	30.7056
b1235	1014	515	13	105.154
b1236	909	410	64	650.26
b1237	414	20.9541	0	0
b1238	618	120.213	6	207.916
b4573	900	401	2	20.7767
b1241	2676	2177	252	482.206
b1242	648	149.243	2	55.8249
b1243	1632	1133	221	812.556
b1244	921	422	8	78.9711
b1245	909	410	31	314.97
b1246	1014	515	33	266.93
b1247	1005	506	44	362.237
b1248	330	13.3957	0	0
b1249	1461	962	28	121.248
b4595	174	7.86552	0	0
b1250	1254	755	9	49.6577
b1251	297	11.6716	0	0
b1252	720	221.001	37	697.426
b1253	399	19.1073	0	0
b1254	540	59.1642	5	352.048
b1255	744	245	8	136.024
b1256	639	140.408	0	0
b1257	507	43.2459	2	192.653
b1258	501	40.9449	0	0
b1259	180	7.99211	0	0
b1260	807	308	4	54.1004
b1261	1194	695	2	11.9877
b1262	1362	863	1	4.82703
b1263	1596	1097	0	0
b1264	1563	1064	0	0
b1265	45	5.88363	0	0
b1266	882	383	5	54.3829
b1267	621	123.049	13	440.104
b1268	1896	1397	3	8.94573
b1269	876	377	23	254.143
b1270	591	95.8682	1	43.4526
b1271	759	260	6	96.1322
b1272	1050	551	13	98.2839
b1273	252	9.91589	0	0
b1274	2598	2099	166	329.448
b1275	975	476	30	262.546
b4522	165	7.68321	0	0
b4523	168	7.743	0	0
b1276	2676	2177	17	32.5298
b1277	591	95.8682	12	521.432
b1278	765	266	1	15.6606
b1279	309	12.2468	0	0
b1280	1170	671	12	74.4988
b1281	738	239	13	226.587
b1282	327	13.2192	0	0
b1283	219	8.9292	0	0
b1284	750	251	5	82.9826
b4596	174	7.86552	0	0
b1285	1986	1487	14	39.22
b4672	105	6.66135	0	0
b1286	1935	1436	111	322.003
b1287	1128	629	1	6.62278
b1288	789	290	135	1939.22
b1289	354	14.9839	0	0
b1290	807	308	7	94.6756
b1291	993	494	8	67.4612
b1292	891	392	3	31.8806
b1293	966	467	0	0
b1294	1644	1145	18	65.4874
b1295	246	9.72054	0	0
b1296	1386	887	0	0
b1297	1419	920	2	9.05593
b1298	765	266	0	0
b1299	558	70.4455	2	118.268
b1300	1488	989	0	0
b1301	1281	782	0	0
b1302	1266	767	0	0
b1303	978	479	7	60.877
b1304	669	170.064	11	269.446
b1305	225	9.09363	0	0
b1306	360	15.4367	0	0
b1307	222	9.01066	0	0
b1308	315	12.5554	0	0
b1309	1680	1181	1	3.52729
b1310	1293	794	0	0
b1311	882	383	0	0
b1312	843	344	0	0
b1313	1053	554	0	0
b1314	789	290	0	0
b1315	1056	557	1	7.47886
b1316	2268	1769	0	0
b1317	660	161.116	0	0
b4524	1083	584	1	7.13309
b1319	906	407	0	0
b1320	999	500	3	24.9944
b1321	1398	899	1	4.63373
b1322	1062	563	0	0
b1323	1542	1043	45	179.729
b1324	507	43.2459	19	1830.2
b1325	966	467	1	8.92019
b1326	729	230.001	4	72.4473
b4525	138	7.18535	0	0
b4673	66	6.13712	0	0
b1327	921	422	0	0
b1328	900	401	2	20.7767
b1329	1614	1115	6	22.4165
b1330	1032	533	12	93.7875
b1331	1017	518	18.8738	151.782
b1332	258	10.1192	0	0
b1333	951	452	11	101.378
b1334	753	254	132	2164.87
b1335	516	47.0179	3	265.796
b1336	1527	1028	0	0
b1337	1446	947	0	0
b1338	1311	812	0	0
b1339	909	410	0	0
b1340	564	74.6286	3	167.458
b1341	1233	734	5	28.3769
b1342	984	485	2	17.1783
b1343	1374	875	8	38.0866
b1344	936	437	30	285.977
b1345	1236	737	0	0
b1346	216	8.84923	0	0
b1347	210	8.69356	0	0
b1348	195	8.32774	0	0
b1349	810	311	0	0
b1350	2601	2102	2	3.96358
b1351	276	10.782	0	0
b4526	171	7.80376	0	0
b1352	222	9.01066	0	0
b1353	489	36.8111	0	0
b4527	156	7.50945	0	0
b1355	135	7.13415	0	0
b1356	477	33.2366	1	125.336
b1357	297	11.6716	0	0
b1358	423	22.2141	0	0
b1359	858	359	1	11.6037
b1360	747	248	0	0
b1361	500	40.5771	0	0
b1362	444	25.6983	0	0
b4528	186	8.12297	0	0
b1363	1458	959	14	60.8135
b1365	264	10.331	0	0
b1366	453	27.47	0	0
b1368	933	434	0	0
b4570	400	19.2215	0	0
b1370	981	482	3.13619	27.1048
b1372	3363	2864	2	2.90903
b1373	576	83.6041	0	0
b1374	591	95.8682	1	43.4526
b1375	234	9.35207	0	0
b4638	51	5.95604	0	0
b1376	435	24.1027	0	0
b1377	1134	635	0	0
b1378	3525	3026	221	304.239
b4529	267	10.4402	0	0
b1379	423	22.2141	0	0
b1380	990	491	2	16.9683
b1381	2640	2141	17	33.0768
b1382	186	8.12297	0	0
b1383	327	13.2192	0	0
b1384	906	407	2	20.4704
b1385	1500	1001	3	12.4847
b1386	2274	1775	1	2.34689
b1387	2046	1547	1	2.69278
b1388	930	431	0	0
b1389	288	11.2734	0	0
b1390	747	248	0	0
b1391	498	39.8547	0	0
b1392	1071	572	0	0
b1393	768	269	0	0
b1394	789	290	0	0
b1395	1428	929	0	0
b1396	423	22.2141	0	0
b1397	1206	707	1	5.89212
b1398	1314	815	0	0
b1399	951	452	8	73.7297
b1400	591	95.8682	1	43.4526
b4674	66	6.13712	0	0
b4492	6063	5564	12	8.98431
b1402	906	407	3.5	35.8232
b1403	366	15.9154	0	0
b1404	1152	653	4.66667	29.7704
b1406	861	362	0	0
b1407	2307	1808	1	2.30405
b1408	606	109.099	0	0
b1409	897	398	0	0
b1410	1758	1259	2	6.61752
b1411	1293	794	1	5.24651
b1412	606	109.099	5	190.916
b1413	3903	3404	33	40.3845
b1414	801	302	14	193.113
b1415	1440	941	7	30.9884
b4493	1002	503	41	339.552
b1418	531	54.2343	2	153.62
b1419	174	7.86552	0	0
b4428	150	7.39808	0	0
b1420	168	7.743	0	0
b1421	1641	1142	0	0
b1422	924	425	7	68.612
b1423	1344	845	2	9.85971
b1424	1656	1157	16	57.6073
b1426	225	9.09363	0	0
b1427	540	59.1642	5	352.048
b1428	981	482	1	8.64259
b1429	993	494	2	16.8653
b1430	594	98.4446	2	84.6309
b1431	669	170.064	6	146.971
b4578	432	23.6063	0	0
b1432	1149	650	4	25.6352
b1433	1176	677	2	12.3064
b1434	537	57.4692	0	0
b1435	1962	1463	16	45.5582
b1436	231	9.26429	0	0
b4532	177	7.92829	0	0
b1438	417	21.3604	0	0
b1439	1407	908	7	32.1146
b1440	1146	647	0	0
b1441	1014	515	0	0
b1442	942	443	0	0
b1443	795	296	0	0
b1444	1425	926	1	4.49863
b4598	96	6.53212	0	0
b1445	174	7.86552	0	0
b1446	234	9.35207	0	0
b1447	450	26.8585	0	0
b1448	519	48.3653	0	0
b1449	1038	539	1	7.72862
b1450	666	167.078	2	49.8657
b1451	2103	1604	38	98.6893
b1452	1062	563	70	517.941
b1453	1500	1001	8	33.2925
b1454	618	120.213	0	0
b1455	213	8.77069	0	0
b1456	2037	1538	0	0
b1457	483	34.9588	0	0
b1459	1053	554	0	0
b1460	1137	638	0	0
b1461	234	9.35207	0	0
b1462	570	79.0173	0	0
b1463	846	347	2	24.01
b1464	894	395	1	10.5461
b1465	681	182.027	0	0
b1466	696	197.009	0	0
b1467	1545	1046	0	0
b1468	3741	3242	1	1.28493
b1469	1389	890	0	0
b1471	1332	833	0	0
b1472	279	10.9009	0	0
b1473	882	383	5	54.3829
b1474	3048	2549	2	3.26852
b1475	885	386	0	0
b1476	654	155.169	0	0
b1477	285	11.1465	0	0
b1478	1011	512	2	16.2724
b1479	1698	1199	70	243.203
b1480	138	7.18535	0	0
b1481	216	8.84923	0	0
b1482	432	23.6063	0	0
b1483	927	428	1	9.73301
b1484	987	488	0	0
b1485	897	398	0	0
b1486	1023	524	0	0
b1487	1551	1052	0	0
b1488	582	88.3792	0	0
b1489	2400	1901	0	0
b1490	1383	884	1	4.71236
b1491	1320	821	14	71.0355
b1492	1536	1037	0	0
b1493	1401	902	0.5	2.30916
b1494	2796	2297	15	27.2033
b1495	2373	1874	17	37.7894
b1496	1686	1187	5	17.5473
b1497	1158	659	1	6.32129
b1498	1683	1184	3	10.5551
b1499	762	263	0	0
b1500	198	8.39836	0	0
b1501	2280	1781	0	0
b1502	915	416	0	0
b1503	504	42.0749	0	0
b1504	531	54.2343	0	0
b1505	1227	728	4	22.8886
b1506	204	8.54336	0	0
b1507	1323	824	3	15.1665
b1508	267	10.4402	0	0
b4696	5323	4824	1	0.863542
b1511	1593	1094	1	3.80779
b1512	954	455	0	0
b1513	1536	1037	0	0
b1514	1029	530	0	0
b1515	993	494	0	0
b1516	1023	524	0	0
b1517	876	377	0	0
b1518	291	11.4031	0	0
b1519	759	260	1	16.022
b1520	915	416	11	110.151
b1521	1452	953	1	4.37117
b1522	948	449	0	0
b1523	360	15.4367	0	0
b1524	927	428	3	29.199
b1525	1389	890	2	9.36118
b1526	882	383	1	10.8766
b1527	1116	617	0	0
b1528	1191	692	7	42.1389
b1529	666	167.078	9	224.395
b1530	435	24.1027	0	0
b1531	384	17.5267	0	0
b1532	219	8.9292	0	0
b1533	900	401	2	20.7767
b1534	1188	689	3	18.1381
b4599	96	6.53212	0	0
b1535	891	392	1	10.6269
b1536	393	18.446	0	0
b1537	519	48.3653	0	0
b1538	2046	1547	20	53.8556
b1539	747	248	15	251.959
b1540	687	188.018	11	243.717
b1541	204	8.54336	0	0
b1542	1461	962	0	0
b4600	1368	869	1	4.7937
b1544	234	9.35207	0	0
b1545	591	95.8682	0	0
b1546	576	83.6041	0	0
b1547	963	464	0	0
b1548	528	52.6932	0	0
b4533	234	9.35207	0	0
b1549	411	20.5608	0	0
b1550	174	7.86552	0	0
b1551	156	7.50945	0	0
b1552	213	8.77069	0	0
b1553	498	39.8547	0	0
b4689	255	10.0165	0	0
b1554	534	55.826	0	0
b1555	312	12.3992	0	0
b1556	216	8.84923	0	0
b1557	216	8.84923	0	0
b1558	213	8.77069	0	0
b1559	753	254	0	0
b1560	1050	551	0	0
b1561	252	9.91589	0	0
b1562	156	7.50945	0	0
b1563	288	11.2734	0	0
b1564	240	9.53274	0	0
b1565	306	12.0979	0	0
b1566	333	13.5766	0	0
b1567	183	8.05699	0	0
b1568	279	10.9009	0	0
b1569	231	9.26429	0	0
b1570	408	20.1799	0	0
b1571	156	7.50945	0	0
b1572	129	7.03401	0	0
b1573	219	8.9292	0	0
b1575	189	8.19007	0	0
b1576	192	8.25831	0	0
b1577	765	266	0	0
b1578	693	194.011	0	0
b1579	1158	659	0	0
b1580	1020	521	0	0
b1581	1215	716	1	5.81805
b1582	327	13.2192	0	0
b1583	342	14.1482	0	0
b1584	561	72.511	10	574.496
b1585	711	212.003	11	216.144
b1586	306	12.0979	0	0
b1587	2427	1928	2	4.32129
b1588	2424	1925	7	15.1481
b1589	618	120.213	0	0
b1590	855	356	2	23.403
b1591	615	117.399	9	319.353
b1592	1257	758	2	10.9914
b1593	696	197.009	0	0
b1594	1221	722	5	28.8485
b1595	894	395	0	0
b1596	1254	755	0	0
b1597	309	12.2468	0	0
b4601	84	6.36785	0	0
b1598	822	323	3	38.691
b1599	330	13.3957	0	0
b1600	366	15.9154	0	0
b1601	1035	536	2	15.5438
b1602	1389	890	5	23.403
b1603	1533	1034	10	40.2875
b1604	945	446	2	18.6804
b1605	1383	884	2	9.42472
b1606	723	224.001	1	18.5969
b1607	336	13.7623	0	0
b1608	720	221.001	8	150.795
b1609	1302	803	8	41.5016
b1610	930	431	6	57.9916
b1611	1404	905	3	13.809
b1612	1647	1148	51	185.063
b1613	1176	677	31	190.75
b1614	1509	1010	96	395.95
b1615	1266	767	0	0
b1616	1374	875	0	0
b1617	1812	1313	0	0
b1618	591	95.8682	3	130.358
b1619	768	269	16	247.776
b1620	1029	530	3	23.5796
b1621	1593	1094	2	7.61559
b1622	1173	674	6	37.0836
b1623	1002	503	37	306.425
b1624	1041	542	10	76.8584
b4409	126	6.98504	0	0
b1625	216	8.84923	0	0
b1626	441	25.1479	1	165.649
b1627	582	88.3792	4	188.539
b1628	579	85.9688	3	145.369
b1629	2223	1724	13	31.4121
b1630	1059	560	5	37.194
b1631	621	123.049	1	33.8541
b1632	696	197.009	4	84.5795
b1633	636	137.482	5	151.501
b1634	1503	1004	123	510.343
b1635	606	109.099	6	229.099
b1636	864	365	13	148.368
b1637	1275	776	69	370.406
b1638	657	158.14	10	263.421
b1639	330	13.3957	0	0
b1640	1110	611	1	6.81788
b1641	468	30.877	27	3642.66
b1642	435	24.1027	0	0
b1643	237	9.44154	0	0
b1644	858	359	4	46.4148
b1645	2013	1514	5	13.7574
b1646	522	49.7597	0	0
b1647	897	398	13	136.066
b1648	240	9.53274	0	0
b1649	600	103.706	0	0
b1650	1098	599	9	62.5902
b1651	408	20.1799	0	0
b1652	648	149.243	14	390.774
b1653	4617	4118	9	9.10431
b1654	348	14.5549	0	0
b1655	816	317	8	105.129
b1656	582	88.3792	12	565.616
b1657	1170	671	1	6.20824
b4602	90	6.44887	0	0
b1658	1026	527	8	63.2368
b1659	933	434	4	38.3938
b1660	1212	713	39	227.859
b1661	1149	650	83	531.931
b1662	642	143.344	13	377.793
b1663	1374	875	1	4.76083
b1664	1257	758	1	5.49568
b1665	77	6.27601	0	0
b1666	77	6.27601	0	0
b1667	306	12.0979	0	0
b1668	1605	1106	5	18.8324
b1669	813	314	0	0
b1670	786	287	0	0
b1671	669	170.064	0	0
b1672	648	149.243	0	0
b1673	2103	1604	0	0
b1674	627	128.777	0	0
b1675	210	8.69356	0	0
b1676	1413	914	285	1298.94
b1677	237	9.44154	0	0
b1678	1005	506	3	24.698
b1679	417	21.3604	0	0
b1680	1221	722	3	17.3091
b1681	1272	773	6	32.3342
b1682	747	248	3	50.3918
b1683	1488	989	6	25.2724
b1684	369	16.165	0	0
b1685	189	8.19007	0	0
b1686	411	20.5608	0	0
b1687	3057	2558	4	6.51404
b1688	1113	614	11	74.6303
b1689	357	15.2072	0	0
b1690	1215	716	0	0
b1691	1266	767	0	0
b1692	867	368	0	0
b1693	759	260	2	32.0441
b1694	1596	1097	0	0
b1695	1152	653	0	0
b1696	912	413	1	10.0865
b1697	765	266	0	0
b1698	939	440	0	0
b1699	1290	791	0	0
b1700	294	11.5358	0	0
b1701	1647	1148	0	0
b1702	2379	1880	34	75.3376
b1703	834	335	7	87.045
b1704	1047	548	19	144.432
b1705	192	8.25831	0	0
b1706	1437	938	16	71.0572
b1707	714	215.002	3	58.1259
b1708	465	30.1458	0	0
b1709	750	251	1	16.5965
b1710	552	66.4726	10	626.683
b1711	981	482	5	43.2129
b1712	300	11.8104	0	0
b1713	2388	1889	166	366.072
b1714	984	485	70	601.239
b1715	45	5.88363	0	0
b1716	357	15.2072	0	0
b1717	198	8.39836	0	0
b1718	543	60.9118	101	6907.34
b1719	1929	1430	317	923.451
b4494	1902	1403	0	0
b4535	108	6.70564	0	0
b1722	759	260	9	144.198
b1723	930	431	13	125.648
b1724	291	11.4031	0	0
b1725	861	362	4	46.0301
b1726	537	57.4692	11	797.35
b1727	669	170.064	11	269.446
b1728	591	95.8682	3	130.358
b1729	1392	893	5	23.3243
b1730	804	305	0	0
b1731	243	9.62572	0	0
b1732	2262	1763	2	4.72573
b1733	750	251	0	0
b1734	1353	854	2	9.7558
b1735	843	344	0	0
b1736	351	14.7665	0	0
b1737	1359	860	1	4.84387
b1738	321	12.8791	0	0
b1739	339	13.9528	0	0
b1740	828	329	27	341.868
b1741	888	389	2	21.4176
b1742	576	83.6041	0	0
b1743	486	35.8681	0	0
b1744	969	470	1	8.86325
b1745	1344	845	0	0
b1746	1479	980	0	0
b1747	1035	536	0	0
b1748	1221	722	1	5.76971
b1749	807	308	9	121.726
b1750	711	212.003	0	0
b1751	678	179.034	0	0
b1752	708	209.003	0	0
b1753	549	64.5658	0	0
b1754	1167	668	2	12.4722
b1755	1536	1037	1	4.01709
b1756	654	155.169	2	53.6929
b1757	1308	809	1	5.14923
b1758	621	123.049	0	0
b1759	408	20.1799	0	0
b1760	273	10.6657	0	0
b1761	1344	845	2	9.85971
b1762	1041	542	1	7.68584
b1763	1962	1463	22	62.6425
b1764	1044	545	16	122.297
b1765	552	66.4726	0	0
b1766	1857	1358	37	113.499
b1767	1017	518	17	136.713
b1768	642	143.344	6	174.366
b1769	1359	860	0	0
b1770	759	260	4	64.0881
b1771	981	482	1	8.64259
b1772	948	449	0	0
b1773	837	338	1	12.3246
b1774	1044	545	0	0
b1775	1380	881	0	0
b1776	1077	578	0	0
b1777	273	10.6657	0	0
b1778	414	20.9541	0	0
b1779	996	497	1052	8817.6
b1780	885	386	18	194.257
b1781	855	356	1	11.7015
b1782	747	248	64	1075.03
b1783	1935	1436	1	2.90092
b1784	1284	785	3	15.92
b1785	1476	977	1	4.26379
b1786	1491	992	16	67.1891
b1787	504	42.0749	3	297.023
b1788	105	6.66135	0	0
b1789	447	26.2683	0	0
b1790	822	323	0	0
b1791	1182	683	0	0
b1792	348	14.5549	0	0
b1793	255	10.0165	0	0
b1794	1026	527	29	229.234
b4676	99	6.5746	0	0
b4675	75	6.25028	0	0
b1795	249	9.81725	0	0
b1796	183	8.05699	0	0
b1797	360	15.4367	0	0
b1798	639	140.408	2	59.3375
b1799	924	425	5	49.0086
b1800	1086	587	1	7.09664
b1801	1446	947	0	0
b1802	1125	626	0	0
b1803	966	467	0	0
b1804	1128	629	21	139.078
b1805	1686	1187	4	14.0378
b1806	582	88.3792	1	47.1347
b1807	696	197.009	5	105.724
b1808	1911	1412	10	29.5023
b1809	345	14.3489	0	0
b1810	300	11.8104	0	0
b1811	180	7.99211	0	0
b1812	1362	863	4	19.3081
b1813	579	85.9688	2	96.9125
b1814	1365	866	49	235.705
b1815	1599	1100	3	11.3611
b1816	1557	1058	6	23.6242
b1817	972	473	49	431.545
b1818	801	302	36	496.577
b1819	852	353	30	354.028
b1820	459	28.7601	0	0
b1821	567	76.7977	5	271.214
b1822	810	311	6	80.3677
b1823	210	8.69356	0	0
b1824	144	7.29009	0	0
b1825	288	11.2734	0	0
