target_id	length	eff_length	est_counts	tpm
b0916	1233	734	3	19.3641
b0917	183	8.05699	0	0
b0918	747	248	4	76.4152
b0919	894	395	0	0
b0920	780	281	4	67.4412
b0921	786	287	24	396.188
b0922	1323	824	12	68.9963
b0923	705	206.004	2	45.9966
b0924	4461	3962	122	145.887
b0925	1848	1349	16	56.1927
b0926	549	64.5658	15	1100.68
b0927	648	149.243	18	571.414
b0928	1191	692	11	75.311
b0929	1089	590	59	473.774
b0930	1401	902	236	1239.59
b0931	1203	704	54	363.407
b0932	2613	2114	37	82.9217
b0933	768	269	0	0
b0934	792	293	0	0
b0935	1146	647	0	0
b0936	960	461	0	0
b0937	576	83.6041	0	0
b0938	540	59.1642	0	0
b0939	702	203.005	0	0
b0940	2601	2102	0	0
b0941	1071	572	0	0
b0942	543	60.9118	0	0
b0943	516	47.0179	0	0
b0944	711	212.003	1	22.3476
b0945	1011	512	18	166.561
b0946	543	60.9118	0	0
b0947	1110	611	25	193.852
b0948	2109	1610	77	226.588
b0949	1908	1409	73	245.462
b0950	1254	755	4	25.1006
b0951	1641	1142	38	157.648
b0952	564	74.6286	3	190.453
b0953	168	7.743	0	0
b0954	519	48.3653	13	1273.45
b0955	1761	1262	51	191.462
b0956	453	27.47	0	0
b0957	1041	542	3573	31232.4
b0958	510	44.4593	2	213.127
b0959	630	131.665	1	35.9834
b0960	2154	1655	16	45.803
b0961	447	26.2683	0	0
b0962	2055	1556	18	54.8068
b0963	459	28.7601	0	0
b0964	663	164.095	0	0
b0965	414	20.9541	0	0
b0966	318	12.7153	0	0
b0967	1191	692	58	397.094
b0968	279	10.9009	0	0
b0969	330	13.3957	0	0
b0970	660	161.116	31	911.583
b0971	88	6.42162	0	0
b0972	1119	620	0	0
b0973	1794	1295	0	0
b0974	708	209.003	0	0
b0975	588	93.3306	0	0
b0976	399	19.1073	0	0
b0977	858	359	1	13.1971
b0978	1545	1046	2	9.05879
b0979	1137	638	2	14.8519
b4592	93	6.49021	0	0
b0980	1299	800	0	0
b0981	2181	1682	9	25.3506
b0982	447	26.2683	0	0
b0983	1140	641	0	0
b0984	2097	1598	1	2.9648
b0985	747	248	1	19.1038
b0986	645	146.29	0	0
b0987	306	12.0979	0	0
b4516	276	10.782	0	0
b0988	504	42.0749	0.75	84.4521
b0989	213	8.77069	0	0
b0990	213	8.77069	0	0
b0991	231	9.26429	0	0
b4517	174	7.86552	0	0
b0992	1074	575	0	0
b0993	2745	2246	5	10.5471
b0994	1029	530	0	0
b0995	693	194.011	8	195.36
b0996	1173	674	0	0
b0997	2547	2048	1	2.31335
b0998	600	103.706	0	0
b0999	306	12.0979	0	0
b1000	921	422	13	145.949
b1001	1257	758	2	12.5006
b1002	1242	743	3	19.1295
b1003	228	9.17816	0	0
b1004	597	101.058	1	46.8815
b4518	174	7.86552	0	0
b1006	1329	830	0	0
b1007	495	38.8032	0	0
b1008	591	95.8682	0	0
b1009	801	302	0	0
b1010	387	17.824	0	0
b1011	693	194.011	0	0
b1012	1149	650	0	0
b1013	639	140.408	2	67.4854
b1014	3963	3464	5	6.83855
b1015	1509	1010	2	9.38167
b4490	831	332	5	71.3516
b1018	1128	629	37	278.691
b1019	1272	773	21	128.71
b1020	1065	566	2	16.7411
b1021	414	20.9541	0	0
b1022	1326	827	0	0
b1023	2019	1520	6	18.7016
b1024	2424	1925	5	12.3058
b1025	1359	860	4	22.036
b1026	867	368	0.4	5.14972
b1027	300	11.8104	0	0
b1028	342	14.1482	0	0
b1029	987	488	0	0
b1032	88	6.42162	0	0
b1033	939	440	3	32.3028
b1034	738	239	16	317.171
b1035	555	68.4326	9	623.091
b1036	492	37.7891	0	0
b1037	834	335	0	0
b1038	417	21.3604	0	0
b1039	390	18.1303	0	0
b1040	651	152.203	0	0
b1041	456	28.1035	0	0
b1042	456	28.1035	0	0
b1043	333	13.5766	0	0
b1044	312	12.3992	0	0
b1045	534	55.826	0	0
b1046	1422	923	3	15.399
b1047	1158	659	22	158.164
b1048	1536	1037	104	475.145
b1049	2544	2045	84	194.607
b1050	228	9.17816	0	0
b1051	375	16.6861	0	0
b1053	1227	728	1	6.50789
b1054	921	422	12	134.723
b1055	1053	554	68	581.528
b1056	576	83.6041	2	113.338
b1057	567	76.7977	0	0
b1058	141	7.23733	0	0
b1059	1119	620	18	137.547
b1060	255	10.0165	0	0
b1061	246	9.72054	0	0
b1062	1047	548	21	181.556
b1063	561	72.511	6	392.03
b1064	648	149.243	3	95.2357
b1065	1209	710	0	0
b1066	585	90.8337	6	312.951
b1067	648	149.243	4	126.981
b1068	924	425	6	66.8858
b1069	1536	1037	11	50.2557
b1070	417	21.3604	0	0
b1071	294	11.5358	0	0
b1072	660	161.116	0	0
b1073	417	21.3604	0	0
b1074	405	19.811	0	0
b1075	696	197.009	0	0
b1076	1209	710	1	6.67288
b1077	756	257	0	0
b1078	783	284	0	0
b1079	699	200.007	0	0
b1080	1098	599	1	7.90942
b1081	942	443	0	0
b1082	1644	1145	0	0
b1083	954	455	1	10.4126
b1084	3186	2687	126	222.164
b1085	321	12.8791	0	0
b1086	960	461	13	133.602
b1087	585	90.8337	7	365.109
b1088	522	49.7597	49	4665.41
b1089	174	7.86552	0	0
b1090	1071	572	38	314.745
b1091	954	455	5	52.0631
b1092	930	431	119	1308.1
b1093	735	236	47	943.533
b1094	237	9.44154	0	0
b1095	1242	743	374	2384.81
b1096	810	311	1	15.2339
b1097	1023	524	8	72.332
b1098	642	143.344	7	231.36
b1099	1005	506	4	37.4525
b1100	798	299	11	174.298
b1101	1434	935	22	111.476
b1102	2190	1691	2	5.60348
b1103	360	15.4367	0	0
b1104	378	16.9581	0	0
b1105	642	143.344	5	165.257
b1106	825	326	2	29.0659
b1107	1026	527	37	332.631
b1108	543	60.9118	9	700.023
b1109	1305	806	15	88.1714
b1110	540	59.1642	0	0
b1111	633	134.567	6	211.244
b1112	258	10.1192	0	0
b1113	963	464	2	20.4213
b1114	3447	2948	30	48.2131
b1115	1074	575	0	0
b1116	1200	701	21	141.93
b1117	702	203.005	3	70.014
b1118	1245	746	17	107.965
b1119	912	413	9	103.244
b1120	729	230.001	16	329.581
b1121	789	290	4	65.3482
b1122	462	29.4405	0	0
b1123	1047	548	62	536.022
b1124	795	296	1	16.0059
b1125	828	329	7	100.803
b1126	1137	638	24	178.222
b1127	1227	728	10	65.0789
b1128	1122	623	36	273.77
b1129	1461	962	18	88.648
b1130	672	173.052	6	164.266
b1131	1371	872	75	407.49
b1132	642	143.344	8	264.412
b1133	1107	608	63	490.918
b1134	462	29.4405	0	0
b1135	654	155.169	1	30.5329
b1136	1251	752	96	604.818
b1137	666	167.078	2	56.713
b1138	705	206.004	10	229.983
b1139	894	395	9	107.949
b1140	1128	629	0	0
b1141	246	9.72054	0	0
b1143	342	14.1482	0	0
b1144	309	12.2468	0	0
b1145	675	176.042	8	215.3
b1146	201	8.47023	0	0
b1147	558	70.4455	0	0
b1148	339	13.9528	0	0
b4692	234	9.35207	0	0
b4693	1134	635	0	0
b1150	183	8.05699	0	0
b1151	412	20.6905	0	0
b1152	780	281	0	0
b1153	585	90.8337	0	0
b1154	630	131.665	0	0
b1155	414	20.9541	0	0
b1156	603	106.387	0	0
b1157	501	40.9449	0	0
b1158	555	68.4326	0	0
b1159	834	335	4	56.5701
b4519	165	7.68321	0	0
b1160	324	13.047	0	0
b1161	405	19.811	0	0
b1162	732	233	10	203.336
b1163	1212	713	1	6.6448
b1164	237	9.44154	0	0
b1165	273	10.6657	0	0
b1166	267	10.4402	0	0
b1167	249	9.81725	0	0
b1168	1524	1025	2	9.24438
b4520	219	8.9292	0	0
b4491	2648	2149	2	4.40926
b1171	330	13.3957	0	0
b1172	345	14.3489	0	0
b4593	174	7.86552	0	0
b4594	186	8.12297	0	0
b4521	345	14.3489	0	0
b1174	267	10.4402	0	0
b1175	813	314	59	890.213
b1176	696	197.009	12	288.581
b1177	369	16.165	0	0
b1178	402	19.4536	0	0
b1179	294	11.5358	0	0
b1180	660	161.116	15	441.088
b1181	462	29.4405	0	0
b1182	912	413	1	11.4715
b1183	420	21.7802	0	0
b1184	1269	770	0	0
b1185	531	54.2343	6	524.142
b1186	1542	1043	15	68.1363
b1187	720	221.001	7	150.063
b1188	1533	1034	3	13.7459
b1189	1299	800	20	118.444
b1190	1071	572	19	157.373
b1191	1737	1238	8	30.6155
b1192	915	416	10	113.888
b1193	612	114.607	6	248.035
b1194	735	236	0	0
b1195	255	10.0165	0	0
b1196	441	25.1479	0	0
b1197	1698	1199	0	0
b1198	1419	920	24	123.593
b1199	633	134.567	3	105.622
b1200	1071	572	21	173.938
b1201	1920	1421	7	23.3386
b1202	2868	2369	3	5.99968
b1203	1092	593	86	687.093
b1204	585	90.8337	11	573.743
b1205	279	10.9009	0	0
b1206	1680	1181	3	12.0349
b1207	948	449	122	1287.32
b1208	852	353	4	53.6855
b1209	624	125.904	6	225.778
b1210	1257	758	14	87.5045
b1211	1083	584	20	162.252
b1212	834	335	1	14.1425
b1213	393	18.446	0	0
b1214	810	311	39	594.122
b1215	855	356	63	838.421
b4419	108	6.70564	0	0
b4421	108	6.70564	0	0
b4423	108	6.70564	0	0
b1216	1101	602	26	204.62
b1217	231	9.26429	0	0
b1218	696	197.009	1	24.0484
b1219	354	14.9839	0	0
b1220	1395	896	2	10.5753
b1221	651	152.203	13	404.662
b1222	1797	1298	14	51.1005
b1223	1392	893	0	0
b1224	3744	3245	0	0
b1225	1539	1040	0	0
b1226	711	212.003	0	0
b1227	678	179.034	0	0
b1229	90	6.44887	0	0
b1230	85	6.3812	0	0
b1231	85	6.3812	0	0
b1232	843	344	14	192.815
b1233	459	28.7601	2	329.467
b1234	906	407	6	69.8439
b1235	1014	515	6	55.197
b1236	909	410	79	912.882
b1237	414	20.9541	0	0
b1238	618	120.213	3	118.233
b4573	900	401	1	11.8148
b1241	2676	2177	248	539.716
b1242	648	149.243	1	31.7452
b1243	1632	1133	205	857.227
b1244	921	422	3	33.6806
b1245	909	410	20	231.109
b1246	1014	515	40	367.98
b1247	1005	506	56	524.335
b1248	330	13.3957	0	0
b1249	1461	962	20	98.4978
b4595	174	7.86552	0	0
b1250	1254	755	4	25.1006
b1251	297	11.6716	0	0
b1252	720	221.001	38	814.63
b1253	399	19.1073	0	0
b1254	540	59.1642	7	560.545
b1255	744	245	12	232.053
b1256	639	140.408	0	0
b1257	507	43.2459	0	0
b1258	501	40.9449	0	0
b1259	180	7.99211	0	0
b1260	807	308	1	15.3823
b1261	1194	695	4	27.2676
b1262	1362	863	0	0
b1263	1596	1097	1	4.31882
b1264	1563	1064	0	0
b1265	45	5.88363	0	0
b1266	882	383	3	37.1103
b1267	621	123.049	13	500.537
b1268	1896	1397	4	13.5655
b1269	876	377	16	201.071
b1270	591	95.8682	1	49.4193
b1271	759	260	6	109.333
b1272	1050	551	19	163.371
b1273	252	9.91589	0	0
b1274	2598	2099	206	464.972
b1275	975	476	33	328.457
b4522	165	7.68321	0	0
b4523	168	7.743	0	0
b1276	2676	2177	8	17.4102
b1277	591	95.8682	18	889.548
b1278	765	266	3	53.4332
b1279	309	12.2468	0	0
b1280	1170	671	14	98.8501
b1281	738	239	19	376.64
b1282	327	13.2192	0	0
b1283	219	8.9292	0	0
b1284	750	251	9	169.879
b4596	174	7.86552	0	0
b1285	1986	1487	9	28.675
b4672	105	6.66135	0	0
b1286	1935	1436	96	316.729
b1287	1128	629	3	22.5966
b1288	789	290	56	914.875
b1289	354	14.9839	0	0
b1290	807	308	7	107.676
b1291	993	494	12	115.087
b1292	891	392	0	0
b1293	966	467	4	40.5803
b1294	1644	1145	13	53.791
b1295	246	9.72054	0	0
b1296	1386	887	1	5.34131
b1297	1419	920	3	15.4492
b1298	765	266	0	0
b1299	558	70.4455	0	0
b1300	1488	989	0	0
b1301	1281	782	0	0
b1302	1266	767	0	0
b1303	978	479	2	19.7818
b1304	669	170.064	7	195.01
b1305	225	9.09363	0	0
b1306	360	15.4367	0	0
b1307	222	9.01066	0	0
b1308	315	12.5554	0	0
b1309	1680	1181	0	0
b1310	1293	794	0	0
b1311	882	383	1	12.3701
b1312	843	344	0	0
b1313	1053	554	0	0
b1314	789	290	2	32.6741
b1315	1056	557	0	0
b1316	2268	1769	1	2.6782
b1317	660	161.116	0	0
b4524	1083	584	0	0
b1319	906	407	0	0
b1320	999	500	1	9.47549
b1321	1398	899	3	15.81
b1322	1062	563	0	0
b1323	1542	1043	36	163.527
b1324	507	43.2459	7	766.875
b1325	966	467	4	40.5803
b1326	729	230.001	0	0
b4525	138	7.18535	0	0
b4673	66	6.13712	0	0
b1327	921	422	1	11.2269
b1328	900	401	4	47.2593
b1329	1614	1115	21	89.2311
b1330	1032	533	20	177.777
b1331	1017	518	14.8633	135.943
b1332	258	10.1192	0	0
b1333	951	452	17	178.19
b1334	753	254	112	2089.08
b1335	516	47.0179	0	0
b1336	1527	1028	0	0
b1337	1446	947	0	0
b1338	1311	812	0	0
b1339	909	410	3	34.6664
b1340	564	74.6286	2	126.969
b1341	1233	734	1	6.45469
b1342	984	485	6	58.6113
b1343	1374	875	1	5.41457
b1344	936	437	22	238.513
b1345	1236	737	0	0
b1346	216	8.84923	0	0
b1347	210	8.69356	0	0
b1348	195	8.32774	0	0
b1349	810	311	1	15.2339
b1350	2601	2102	0	0
b1351	276	10.782	0	0
b4526	171	7.80376	0	0
b1352	222	9.01066	0	0
b1353	489	36.8111	0	0
b4527	156	7.50945	0	0
b1355	135	7.13415	0	0
b1356	477	33.2366	0	0
b1357	297	11.6716	0	0
b1358	423	22.2141	0	0
b1359	858	359	1	13.1971
b1360	747	248	0	0
b1361	500	40.5771	0	0
b1362	444	25.6983	0	0
b4528	186	8.12297	0	0
b1363	1458	959	26	128.448
b1365	264	10.331	0	0
b1366	453	27.47	0	0
b1368	933	434	0	0
b4570	400	19.2215	0	0
b1370	981	482	4.23007	41.5788
b1372	3363	2864	0	0
b1373	576	83.6041	0	0
b1374	591	95.8682	0.5	24.7097
b1375	234	9.35207	0	0
b4638	51	5.95604	0	0
b1376	435	24.1027	0	0
b1377	1134	635	2	14.922
b1378	3525	3026	207	324.096
b4529	267	10.4402	0	0
b1379	423	22.2141	0	0
b1380	990	491	3	28.9475
b1381	2640	2141	10	22.1287
b1382	186	8.12297	0	0
b1383	327	13.2192	0	0
b1384	906	407	1	11.6407
b1385	1500	1001	2	9.46602
b1386	2274	1775	2	5.3383
b1387	2046	1547	0	0
b1388	930	431	0	0
b1389	288	11.2734	0	0
b1390	747	248	0	0
b1391	498	39.8547	0	0
b1392	1071	572	1	8.28277
b1393	768	269	0	0
b1394	789	290	0	0
b1395	1428	929	0	0
b1396	423	22.2141	0	0
b1397	1206	707	0	0
b1398	1314	815	0	0
b1399	951	452	5	52.4087
b1400	591	95.8682	0	0
b4674	66	6.13712	0	0
b4492	6063	5564	12	10.218
b1402	906	407	1.9109	22.2441
b1403	366	15.9154	0	0
b1404	1152	653	8.5	61.6705
b1406	861	362	0	0
b1407	2307	1808	0	0
b1408	606	109.099	0	0
b1409	897	398	0	0
b1410	1758	1259	0	0
b1411	1293	794	0	0
b1412	606	109.099	4	173.705
b1413	3903	3404	27	37.5791
b1414	801	302	6	94.1274
b1415	1440	941	18	90.6264
b4493	1002	503	57	536.882
b1418	531	54.2343	0	0
b1419	174	7.86552	0	0
b4428	150	7.39808	0	0
b1420	168	7.743	0	0
b1421	1641	1142	0	0
b1422	924	425	10	111.476
b1423	1344	845	1	5.6068
b1424	1656	1157	13	53.2331
b1426	225	9.09363	0	0
b1427	540	59.1642	7	560.545
b1428	981	482	2	19.6587
b1429	993	494	2	19.1812
b1430	594	98.4446	7	336.882
b1431	669	170.064	10	278.586
b4578	432	23.6063	0	0
b1432	1149	650	11	80.1772
b1433	1176	677	0	0
b1434	537	57.4692	1	82.4398
b1435	1962	1463	12	38.8605
b1436	231	9.26429	0	0
b4532	177	7.92829	0	0
b1438	417	21.3604	0	0
b1439	1407	908	9	46.96
b1440	1146	647	1	7.32263
b1441	1014	515	0	0
b1442	942	443	1	10.6947
b1443	795	296	0	0
b1444	1425	926	1	5.11635
b4598	96	6.53212	0	0
b1445	174	7.86552	0	0
b1446	234	9.35207	0	0
b1447	450	26.8585	0	0
b1448	519	48.3653	0	0
b1449	1038	539	0	0
b1450	666	167.078	0	0
b1451	2103	1604	28	82.7038
b1452	1062	563	61	513.326
b1453	1500	1001	3	14.199
b1454	618	120.213	0	0
b1455	213	8.77069	0	0
b1456	2037	1538	1.62792	5.01474
b1457	483	34.9588	0	0
b1459	1053	554	1	8.55189
b1460	1137	638	0	0
b1461	234	9.35207	0	0
b1462	570	79.0173	0	0
b1463	846	347	0	0
b1464	894	395	4	47.9772
b1465	681	182.027	0	0
b1466	696	197.009	0	0
b1467	1545	1046	0	0
b1468	3741	3242	2	2.92273
b1469	1389	890	0	0
b1471	1332	833	0	0
b1472	279	10.9009	0	0
b1473	882	383	3	37.1103
b1474	3048	2549	8	14.8693
b1475	885	386	0	0
b1476	654	155.169	0	0
b1477	285	11.1465	0	0
b1478	1011	512	3	27.7602
b1479	1698	1199	72	284.502
b1480	138	7.18535	0	0
b1481	216	8.84923	0	0
b1482	432	23.6063	0	0
b1483	927	428	0	0
b1484	987	488	0	0
b1485	897	398	0	0
b1486	1023	524	0	0
b1487	1551	1052	0	0
b1488	582	88.3792	0	0
b1489	2400	1901	0	0
b1490	1383	884	0	0
b1491	1320	821	4	23.0828
b1492	1536	1037	3	13.7061
b1493	1401	902	2	10.505
b1494	2796	2297	16	33.0013
b1495	2373	1874	17	42.9785
b1496	1686	1187	8	31.9309
b1497	1158	659	0	0
b1498	1683	1184	1	4.00147
b1499	762	263	0	0
b1500	198	8.39836	0	0
b1501	2280	1781	0	0
b1502	915	416	0	0
b1503	504	42.0749	0	0
b1504	531	54.2343	0	0
b1505	1227	728	2	13.0158
b1506	204	8.54336	0	0
b1507	1323	824	2	11.4994
b1508	267	10.4402	0	0
b4696	5323	4824	0	0
b1511	1593	1094	4	17.3226
b1512	954	455	0	0
b1513	1536	1037	0	0
b1514	1029	530	0	0
b1515	993	494	0	0
b1516	1023	524	0	0
b1517	876	377	0	0
b1518	291	11.4031	0	0
b1519	759	260	2	36.4442
b1520	915	416	8	91.1105
b1521	1452	953	1	4.9714
b1522	948	449	0	0
b1523	360	15.4367	0	0
b1524	927	428	2	22.139
b1525	1389	890	1	5.32331
b1526	882	383	5	61.8505
b1527	1116	617	0	0
b1528	1191	692	3	20.5394
b1529	666	167.078	25	708.912
b1530	435	24.1027	0	0
b1531	384	17.5267	0	0
b1532	219	8.9292	0	0
b1533	900	401	4	47.2593
b1534	1188	689	1	6.87626
b4599	96	6.53212	0	0
b1535	891	392	3	36.2582
b1536	393	18.446	0	0
b1537	519	48.3653	1	97.9575
b1538	2046	1547	27	82.6885
b1539	747	248	14	267.453
b1540	687	188.018	5	125.992
b1541	204	8.54336	0	0
b1542	1461	962	0	0
b4600	1368	869	1	5.45195
b1544	234	9.35207	0	0
b1545	591	95.8682	0.5	24.7097
b1546	576	83.6041	0	0
b1547	963	464	1	10.2107
b1548	528	52.6932	0	0
b4533	234	9.35207	0	0
b1549	411	20.5608	0	0
b1550	174	7.86552	0	0
b1551	156	7.50945	0	0
b1552	213	8.77069	0	0
b1553	498	39.8547	0	0
b4689	255	10.0165	0	0
b1554	534	55.826	0	0
b1555	312	12.3992	0	0
b1556	216	8.84923	0	0
b1557	216	8.84923	0	0
b1558	213	8.77069	0	0
b1559	753	254	0	0
b1560	1050	551	0	0
b1561	252	9.91589	0	0
b1562	156	7.50945	0	0
b1563	288	11.2734	0	0
b1564	240	9.53274	0	0
b1565	306	12.0979	0	0
b1566	333	13.5766	0	0
b1567	183	8.05699	0	0
b1568	279	10.9009	0	0
b1569	231	9.26429	0	0
b1570	408	20.1799	0	0
b1571	156	7.50945	0	0
b1572	129	7.03401	0	0
b1573	219	8.9292	0	0
b1575	189	8.19007	0	0
b1576	192	8.25831	0	0
b1577	765	266	0	0
b1578	693	194.011	1.53461	37.4751
b1579	1158	659	0	0
b1580	1020	521	0	0
b1581	1215	716	0	0
b1582	327	13.2192	0	0
b1583	342	14.1482	0	0
b1584	561	72.511	11	718.721
b1585	711	212.003	4	89.3903
b1586	306	12.0979	0	0
b1587	2427	1928	1	2.45734
b1588	2424	1925	1	2.46117
b1589	618	120.213	0	0
b1590	855	356	1	13.3083
b1591	615	117.399	3	121.068
b1592	1257	758	3	18.751
b1593	696	197.009	1	24.0484
b1594	1221	722	1	6.56197
b1595	894	395	0	0
b1596	1254	755	4	25.1006
b1597	309	12.2468	0	0
b4601	84	6.36785	0	0
b1598	822	323	4	58.6718
b1599	330	13.3957	0	0
b1600	366	15.9154	0	0
b1601	1035	536	2	17.6782
b1602	1389	890	3	15.9699
b1603	1533	1034	8	36.6557
b1604	945	446	0	0
b1605	1383	884	4	21.4378
b1606	723	224.001	1	21.1506
b1607	336	13.7623	0	0
b1608	720	221.001	14	300.127
b1609	1302	803	24	141.601
b1610	930	431	5	54.9622
b1611	1404	905	11	57.5858
b1612	1647	1148	93	383.807
b1613	1176	677	22	153.959
b1614	1509	1010	69	323.668
b1615	1266	767	0	0
b1616	1374	875	1	5.41457
b1617	1812	1313	1	3.60834
b1618	591	95.8682	5	247.097
b1619	768	269	24	422.698
b1620	1029	530	0	0
b1621	1593	1094	4	17.3226
b1622	1173	674	5	35.1465
b1623	1002	503	58	546.301
b1624	1041	542	6	52.4474
b4409	126	6.98504	0	0
b1625	216	8.84923	0	0
b1626	441	25.1479	0	0
b1627	582	88.3792	5	268.035
b1628	579	85.9688	1	55.11
b1629	2223	1724	20	54.9622
b1630	1059	560	7	59.2218
b1631	621	123.049	1	38.5028
b1632	696	197.009	6	144.29
b1633	636	137.482	5	172.304
b1634	1503	1004	74	349.196
b1635	606	109.099	8	347.41
b1636	864	365	14	181.722
b1637	1275	776	91	555.586
b1638	657	158.14	9	269.633
b1639	330	13.3957	0	0
b1640	1110	611	0	0
b1641	468	30.877	29	4449.73
b1642	435	24.1027	0	0
b1643	237	9.44154	0	0
b1644	858	359	4	52.7882
b1645	2013	1514	0	0
b1646	522	49.7597	1	95.2125
b1647	897	398	19	226.174
b1648	240	9.53274	0	0
b1649	600	103.706	0	0
b1650	1098	599	3	23.7283
b1651	408	20.1799	0	0
b1652	648	149.243	1	31.7452
b1653	4617	4118	4	4.60199
b1654	348	14.5549	0	0
b1655	816	317	3	44.8367
b1656	582	88.3792	15	804.105
b1657	1170	671	2	14.1214
b4602	90	6.44887	0	0
b1658	1026	527	18	161.82
b1659	933	434	1	10.9165
b1660	1212	713	28	186.054
b1661	1149	650	87	634.129
b1662	642	143.344	9	297.463
b1663	1374	875	1	5.41457
b1664	1257	758	10	62.5032
b1665	77	6.27601	0	0
b1666	77	6.27601	0	0
b1667	306	12.0979	0	0
b1668	1605	1106	5	21.4184
b1669	813	314	1	15.0884
b1670	786	287	0	0
b1671	669	170.064	0	0
b1672	648	149.243	0	0
b1673	2103	1604	1	2.95371
b1674	627	128.777	0	0
b1675	210	8.69356	0	0
b1676	1413	914	259	1342.53
b1677	237	9.44154	0	0
b1678	1005	506	3	28.0894
b1679	417	21.3604	0	0
b1680	1221	722	4	26.2479
b1681	1272	773	2	12.2581
b1682	747	248	1	19.1038
b1683	1488	989	13	62.2757
b1684	369	16.165	0	0
b1685	189	8.19007	0	0
b1686	411	20.5608	0	0
b1687	3057	2558	5	9.26064
b1688	1113	614	11	84.8782
b1689	357	15.2072	0	0
b1690	1215	716	0	0
b1691	1266	767	0	0
b1692	867	368	0	0
b1693	759	260	1	18.2221
b1694	1596	1097	0	0
b1695	1152	653	0	0
b1696	912	413	5	57.3577
b1697	765	266	0	0
b1698	939	440	0	0
b1699	1290	791	0	0
b1700	294	11.5358	0	0
b1701	1647	1148	1	4.12696
b1702	2379	1880	26	65.522
b1703	834	335	1	14.1425
b1704	1047	548	24	207.492
b1705	192	8.25831	0	0
b1706	1437	938	26	131.323
b1707	714	215.002	3	66.1074
b1708	465	30.1458	0	0
b1709	750	251	0	0
b1710	552	66.4726	20	1425.47
b1711	981	482	13	127.781
b1712	300	11.8104	0	0
b1713	2388	1889	176	441.42
b1714	984	485	54	527.501
b1715	45	5.88363	0	0
b1716	357	15.2072	0	0
b1717	198	8.39836	0	0
b1718	543	60.9118	75	5833.53
b1719	1929	1430	292	967.428
b4494	1902	1403	0	0
b4535	108	6.70564	0	0
b1722	759	260	12	218.665
b1723	930	431	6	65.9547
b1724	291	11.4031	0	0
b1725	861	362	5	65.4385
b1726	537	57.4692	8	659.518
b1727	669	170.064	17	473.597
b1728	591	95.8682	0	0
b1729	1392	893	5	26.5271
b1730	804	305	0	0
b1731	243	9.62572	0	0
b1732	2262	1763	5	13.4366
b1733	750	251	3	56.6264
b1734	1353	854	0	0
b1735	843	344	0	0
b1736	351	14.7665	0	0
b1737	1359	860	1	5.50901
b1738	321	12.8791	0	0
b1739	339	13.9528	0	0
b1740	828	329	27	388.812
b1741	888	389	0	0
b1742	576	83.6041	0	0
b1743	486	35.8681	2	264.176
b1744	969	470	0	0
b1745	1344	845	0	0
b1746	1479	980	1	4.83443
b1747	1035	536	0	0
b1748	1221	722	0	0
b1749	807	308	8	123.058
b1750	711	212.003	1	22.3476
b1751	678	179.034	0	0
b1752	708	209.003	0	0
b1753	549	64.5658	0	0
b1754	1167	668	0	0
b1755	1536	1037	0	0
b1756	654	155.169	3	91.5986
b1757	1308	809	2	11.7126
b1758	621	123.049	1	38.5028
b1759	408	20.1799	0	0
b1760	273	10.6657	0	0
b1761	1344	845	4	22.4272
b1762	1041	542	1	8.74123
b1763	1962	1463	26	84.1978
b1764	1044	545	14	121.704
b1765	552	66.4726	0	0
b1766	1857	1358	25	87.2192
b1767	1017	518	5	45.7311
b1768	642	143.344	8	264.412
b1769	1359	860	2	11.018
b1770	759	260	12	218.665
b1771	981	482	2	19.6587
b1772	948	449	0	0
b1773	837	338	0	0
b1774	1044	545	0	0
b1775	1380	881	0	0
b1776	1077	578	0	0
b1777	273	10.6657	0	0
b1778	414	20.9541	0	0
b1779	996	497	717	6834.94
b1780	885	386	18	220.931
b1781	855	356	3	39.9248
b1782	747	248	89	1700.24
b1783	1935	1436	3	9.8978
b1784	1284	785	2	12.0707
b1785	1476	977	0	0
b1786	1491	992	15	71.6393
b1787	504	42.0749	5	563.014
b1788	105	6.66135	0	0
b1789	447	26.2683	0	0
b1790	822	323	1	14.6679
b1791	1182	683	3	20.81
b1792	348	14.5549	0	0
b1793	255	10.0165	0	0
b1794	1026	527	19	170.811
b4676	99	6.5746	0	0
b4675	75	6.25028	0	0
b1795	249	9.81725	0	0
b1796	183	8.05699	0	0
b1797	360	15.4367	0	0
b1798	639	140.408	8	269.942
b1799	924	425	4	44.5905
b1800	1086	587	1	8.07112
b1801	1446	947	0	0
b1802	1125	626	0	0
b1803	966	467	0	0
b1804	1128	629	26	195.837
b1805	1686	1187	9	35.9222
b1806	582	88.3792	2	107.214
b1807	696	197.009	4	96.1935
b1808	1911	1412	5	16.7767
b1809	345	14.3489	0	0
b1810	300	11.8104	0	0
b1811	180	7.99211	0	0
b1812	1362	863	4	21.9594
b1813	579	85.9688	0	0
b1814	1365	866	80	437.667
b1815	1599	1100	0	0
b1816	1557	1058	7	31.3461
b1817	972	473	73	731.195
b1818	801	302	42	658.892
b1819	852	353	22	295.27
b1820	459	28.7601	0	0
b1821	567	76.7977	3	185.074
b1822	810	311	11	167.573
b1823	210	8.69356	0	0
b1824	144	7.29009	0	0
b1825	288	11.2734	0	0
b1826	144	7.29009	0	0
b4536	240	9.53274	0	0
b1827	792	293	22	355.735
b1828	1374	875	0	0
b1829	882	383	26	321.622
